# BEAST v1.7.0 Prerelease r4143, r4143
# Generated Wed Jul 26 18:09:17 BST 2017 [seed=1501088955461]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(arx_obsr)	tmrca(paralog_arx)	yule.birthRate	CP1+2.kappa	CP3.kappa	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	CP1+2.treeLikelihood	CP3.treeLikelihood	speciation
7680000	-8492.135491209032	-270.6999141227982	-8221.435577086233	3.315076966897696	0.9999229229903492	0.8979299994111775	1.1328792838818107	1.1867804177087764	4.153226595622481	0.4686836868936155	2.8990794049290614	0.5858715841304464	1.8282568317391104	0.13475776686851956	0.38585446895873127	0.13585893639291394	0.3829746316318537	-0.08391374073745268	-4019.105874755549	-4202.329702330684	-36.8626047736422
7690000	-8485.478051968781	-272.4487102560861	-8213.029341712696	3.732249309466	1.0000729522153542	0.9239879252949347	0.9743248892702409	1.1286422202542044	4.605988528149421	0.48976364794159427	3.8657756772697187	0.5879321760437328	1.8241356479125375	0.14550395018272783	0.4058656784111332	0.15569557746096604	0.404740514030183	0.06269282343047188	-4020.78807662056	-4192.241265092135	-36.463711155749756
7700000	-8489.36556798712	-270.10926009277847	-8219.256307894342	3.3543167083589296	0.9993768398951479	0.851318720457386	1.0695362167219562	1.2796184405302937	4.125227928163432	0.48976364794159427	2.6193080135421827	0.5641968328316926	1.8716063343366178	0.14771648701712103	0.33688085424154646	0.14938329456025018	0.345163226965747	0.13149172346366383	-4018.5122810248836	-4200.744026869459	-36.71715960288632
7710000	-8500.815697244923	-279.1232745349966	-8221.692422709926	3.2845150471265923	1.0002939907451034	1.1639353163295567	1.3887393317285088	1.3601657340357196	4.021080574132862	0.36433226739435853	4.734563420199262	0.5965801461636657	1.8068397076726717	0.1309422330547138	0.3095666534054098	0.12785480456377982	0.3089109066751675	-0.053314346753102065	-4030.4221584044435	-4191.270264305482	-41.982561687239425
7720000	-8486.58164246611	-278.73386131780734	-8207.847781148303	4.123744531290947	0.9997928512896248	0.9241413950587748	0.8821515846392677	1.3199023523721949	4.021080574132862	0.5036747039497111	3.7244688422891836	0.5696384882531185	1.8607230234937662	0.11821766120096307	0.37617930838465274	0.11736791247858888	0.3803074803584229	0.07378527563829429	-4006.2223719443514	-4201.625409203951	-43.1737535844376
7730000	-8502.952114053418	-287.37986681583743	-8215.57224723758	5.518580050757244	0.9989390297427457	0.9295652065847615	0.7913868657435328	1.159924898319314	3.9757215382588957	0.5091825257920969	3.4092663832786014	0.5434746393994994	1.9130507212010044	0.09973349989411433	0.3547282553586537	0.10225455390388326	0.3758514530831987	-0.06917472166985883	-4018.135747865	-4197.43649937258	-52.04108437571849
7740000	-8502.551176078752	-286.16602486873825	-8216.385151210014	5.105708393359777	0.9986064618980414	0.8759557816952317	0.6863228898923	1.2432706765404111	4.600806734039383	0.4408851146073129	3.2749713773511373	0.5608441990260666	1.87831160194787	0.11875950129839204	0.435639055723852	0.11105632200923778	0.45469528555889904	-0.24602429919351784	-4019.6299025864114	-4196.755248623602	-50.35980065611833
7750000	-8496.672339399067	-282.4124994237576	-8214.25983997531	4.371356984241529	0.9993357146765026	0.8384739155576765	0.6906643998448906	1.2602333273424673	4.007283405607547	0.5606411816459765	3.8467666850972666	0.6274452371220014	1.7451095257560008	0.10835784656434275	0.3326785575195401	0.11400006104115247	0.35308448692201844	0.08673657759692469	-4023.831594497246	-4190.428245478064	-46.454208270634055
7760000	-8502.871018632839	-280.1454430624657	-8222.725575570374	4.431409509449715	0.9984798670181764	0.9695110607799986	0.8919627986132244	1.4135113006111486	4.1667910405600646	0.5606411816459765	3.0382301770088684	0.6138786974595617	1.7722426050808802	0.11216441421441369	0.28904061352160565	0.11641271999327592	0.3184165620534845	0.02923332581931692	-4029.518561835347	-4193.2070137350265	-44.88830400698212
7770000	-8502.932659175458	-277.7954702796905	-8225.137188895767	4.139917915041973	1.0001948771738762	1.0239178384968572	1.0345995403117156	1.0638318838883054	4.4319271048346565	0.47913524802829205	2.690103221616649	0.5723705397538391	1.8552589204923253	0.12224010915493264	0.33619757284302926	0.11681571270479522	0.3472627963435995	-0.14074952519247302	-4025.5924134491634	-4199.544775446604	-44.45137076985227
7780000	-8491.250989845936	-275.7739203007388	-8215.477069545197	3.5131772153161984	1.0016803606255162	0.9258653019199911	1.3298254882723306	1.2607982643792808	4.385952185085501	0.44182949109885505	3.051790973538179	0.5773554862702049	1.8452890274595937	0.13939196678096505	0.47779546492565306	0.13569484336376644	0.4573751660761761	0.12871058716724204	-4010.6026670172123	-4204.874402527985	-39.90012694749578
7790000	-8503.995547394017	-280.7394337275607	-8223.256113666457	4.749186208246065	1.0006854186914542	0.9369277073697201	0.7309002802634083	1.2607982643792808	4.385952185085501	0.4811194220711234	2.274450446853653	0.5448173528421587	1.9103652943156861	0.11444452254813554	0.35032532899941615	0.10762547231234773	0.31125703904956503	-0.13696049573789856	-4026.8980191994633	-4196.358094466994	-47.90034135675022
7800000	-8509.96407901752	-282.54089514589765	-8227.423183871622	4.761158184578042	0.9995400686593711	0.8755639180272033	0.8050143538800163	1.1756229392146131	4.371537284776845	0.6025490658362539	2.8492667236931837	0.5974924820729585	1.8050150358540864	0.1180898469187529	0.5343202143691319	0.10899520885298467	0.4577936057338603	-0.11139364951895943	-4026.3421850323566	-4201.080998839267	-47.92625157776578
7810000	-8498.619029320418	-277.7907700313269	-8220.828259289092	3.7978448318732254	0.9991908481800862	0.9991908481800862	0.7421613017284188	1.0084981933632182	4.180825453520239	0.4504143123424922	2.6026417081471553	0.6052784554515765	1.78944308909685	0.1338352275030717	0.48286084503865534	0.13287211601486987	0.44056390276959756	0.02945205983201333	-4020.736929845405	-4200.091329443687	-44.02782493859019
7820000	-8495.475273335587	-280.9352717139382	-8214.540001621648	4.729499319470101	1.0007782575408408	0.9491071325885478	1.0266885620992194	1.2596673878129174	4.467987404193738	0.5732581635592305	2.857896073314631	0.571747718160005	1.856504563679993	0.1118315016719257	0.3977609112255626	0.11691409018643177	0.4022309832496055	0.08148661799460309	-4015.5037321052596	-4199.0362695163885	-46.510837068122065
7830000	-8494.703007245396	-277.50552402966014	-8217.197483215736	4.235442326140743	1.0009816114461985	0.9281367868421679	0.9510033172946822	1.4069790556855604	4.181036047258383	0.5409141153078995	2.4308151879513025	0.596663609581848	1.806672780836307	0.11881563423172128	0.34090226198921697	0.12676139974527711	0.3524844329708548	0.0484742098845463	-4010.0730240186494	-4207.124459197087	-44.01752045575124
7840000	-8506.722243818338	-276.065668689524	-8230.656575128814	3.954339863083231	0.9990806353707182	0.9264895426212029	0.8405144158018376	1.3007869365887397	4.086572400289472	0.5143063574113079	2.4705070970728293	0.632935852189047	1.734128295621909	0.12299307346767252	0.27397839679895636	0.1320303739080667	0.28711587056561283	-0.011736729487361782	-4026.534309799265	-4204.12226532955	-42.88583516125766
7850000	-8512.77781436589	-284.2899610456298	-8228.487853320261	5.9700038166244624	0.9993286003589053	0.9828650671724976	0.7596250008969778	1.3749977156898083	3.862597391170027	0.3446183322529408	2.2522984658727925	0.5654916607901832	1.8690166784196367	0.08571331666815388	0.4161100938656549	0.08309900934778046	0.4279959829967604	-0.168975114296523	-4026.9402471353596	-4201.547606184901	-51.696379194927474
7860000	-8500.788398517267	-279.12491673470885	-8221.663481782558	3.8345754577782767	1.0010588019964022	0.8478750401651203	1.0124908286690264	1.2175229636899714	3.990219867684891	0.48821495999145154	2.6643759686124087	0.5775820070806011	1.8448359858388008	0.11136746488176413	0.4472894677214894	0.11504328381639392	0.42453936654805385	-0.08792295212073029	-4018.2365464508607	-4203.426935331697	-45.01314586241316
7870000	-8499.545126583907	-276.53258321694926	-8223.012543366958	3.6329220696980085	0.9989208843106706	1.0491080341079673	0.9655945707716636	1.4728988702157293	4.534217363269245	0.4956302060953355	2.6643759686124087	0.6485969382602563	1.702806123479491	0.12564558114819024	0.36601098306210433	0.12946355531330594	0.3536181017951645	0.04369191961173047	-4031.9880850043023	-4191.024458362655	-42.3615208911228
7880000	-8494.314344247723	-283.7321452759723	-8210.582198971751	3.230700938612772	1.0031397430526774	1.1909485996962637	0.8627060790497554	1.0072120247143597	3.79225337249314	0.506170549943576	4.309640773013142	0.5531925768062932	1.8936148463874172	0.12479369309733568	0.38690072146746346	0.12892749339790746	0.4652036337924025	0.0842847282027338	-4017.8251802932164	-4192.757018678534	-42.26156619404113
7890000	-8496.924378753396	-281.49041899921167	-8215.433959754184	4.484737748295399	1.0024573131954446	1.2223808847869588	0.8519113349200745	1.090877333350688	4.288529648218838	0.49226229894435886	3.7263021723349663	0.6497591199939221	1.7004817600121593	0.11073743675804248	0.48019121008260895	0.12906826195970186	0.4270781669658018	0.14862910490886808	-4025.658367903155	-4189.775591851028	-42.65209133872321
7900000	-8498.115724614097	-281.21501410709516	-8216.900710507001	3.879488007098104	0.999747417673481	1.030569220291878	1.0896080040187315	1.304382692832205	4.362324963483602	0.5133292480236106	3.7263021723349663	0.5814392192092385	1.8371215615815266	0.11551119640306796	0.4025468004558894	0.11680475082682068	0.3991143536525067	0.015985667864635525	-4018.6765832013375	-4198.224127305663	-45.444773883069686
7910000	-8512.314691258933	-278.7808320587118	-8233.53385920022	3.857955608142113	0.9993963513303837	1.0500155695493614	0.9686761311927344	1.0849431995784897	4.057973585285977	0.4625601918164359	3.5865366143497295	0.5827593119853068	1.8344813760293899	0.11301213860775701	0.4295013120155036	0.11723540350748059	0.3687609306035916	0.2102656163441411	-4023.0875208260695	-4210.446338374151	-43.340248330133285
7920000	-8506.887957124854	-275.2487090462528	-8231.639248078602	3.926127137008513	0.9992100144395482	1.060022289432306	1.1582560859825501	1.0849431995784897	4.167485838121593	0.4862370812397194	2.741683901383529	0.5879462502832443	1.824107499433515	0.12522435518751995	0.34168106869373027	0.12265003325387758	0.3187342695788831	0.14362049380450664	-4027.9333998109887	-4203.705848267614	-41.55055316757178
7930000	-8490.471269570487	-278.87465314027713	-8211.59661643021	4.082549640487857	0.9995435681925042	0.8665824371286609	0.9351192092752316	1.2410980530308977	4.373292200742605	0.4773354692266611	3.483147562285082	0.6391167163862933	1.721766567227417	0.14891229592159957	0.43424961240452437	0.13849400377724733	0.3900736656491411	0.14682349925108434	-4020.0680678232006	-4191.528548607009	-43.51789903534103
7940000	-8498.859628027094	-282.6818999100915	-8216.177728117003	5.006241102835415	0.9990308430381065	0.8326616720493547	0.901460896405705	1.2410980530308977	4.2675238717794	0.415208443342414	3.205694825783877	0.5681986038702797	1.8636027922594443	0.11695477511654666	0.27532967316227597	0.1162141538783999	0.30454045376841615	0.1085209841104483	-4016.932605777128	-4199.245122339875	-48.14770041354032
7950000	-8493.743374094252	-283.8329848750192	-8209.910389219232	4.611373546602412	0.9997929822228627	0.9416836505679754	0.8307452957567653	1.418966142175508	4.2061380586798744	0.4675317632586036	4.017221666595674	0.5917532642348715	1.8164934715302605	0.10731330434533148	0.31032279171789146	0.10471744055149845	0.3483855030478292	-0.002955145941271903	-4018.6329596187998	-4191.277429600433	-47.85975135150358
7960000	-8500.568005947816	-281.4992797050755	-8219.06872624274	3.89069857765343	1.0017050690371125	0.886825271802307	0.8125905632241555	1.3553836739506826	4.6941959212755044	0.5599936713682915	3.1677808252065436	0.6342742663563731	1.7314514672872572	0.12239708951787819	0.34973025196991214	0.1239987827223251	0.3607923716881128	-0.024571363861366935	-4021.552020139722	-4197.516706103018	-45.37098057457105
7970000	-8499.178395273539	-278.34363498660394	-8220.834760286934	4.016398484411458	1.0000926021148853	1.0000926021148853	0.9198428411159929	1.3429829833300013	3.9072241447395535	0.4947680559968819	2.7172614767595387	0.5671240618549951	1.8657518762900132	0.12155930836273786	0.3722948247859485	0.12120124176596608	0.37875508014818804	0.20250441281711662	-4016.248064243489	-4204.586696043445	-44.8703726302599
7980000	-8497.17081819409	-282.576646748315	-8214.594171445775	4.7166541017373085	0.9998984926903284	0.9758081861110606	0.6309539280041578	1.3057399794038294	4.121675728402377	0.4755114379261106	3.1944725027183236	0.5770403095656292	1.8459193808687446	0.11621691766173388	0.3504713391028226	0.11212615584191511	0.37977054069197047	-0.05813430973591405	-4015.8189182113883	-4198.775253234387	-48.20079725712883
7990000	-8501.994702956348	-282.80097112497845	-8219.19373183137	4.3413584153889575	1.0001477863914474	0.9487870374468446	0.6593614363198579	1.1964051561003732	3.7825146760076613	0.4755114379261106	3.775825557105774	0.5936877525244216	1.8126244949511598	0.1122775439979397	0.41467721946868685	0.10629571869108913	0.4286026663599415	0.018785846732859646	-4009.9958166355564	-4209.197915195814	-47.21400990217424
8000000	-8496.071569758406	-276.8398187535275	-8219.231751004878	3.6093979699186676	1.0014032034568119	0.8118378812031624	0.9507824512768102	1.3598485549830952	4.696856834313041	0.394999890724743	3.3334345527251648	0.596669859510119	1.806660280979765	0.13687709552970848	0.3813227480644571	0.13953185085987882	0.41650579889330147	0.14508232441829924	-4015.212610725679	-4204.019140279199	-41.081327174413374
8010000	-8489.579658698036	-275.2669901967013	-8214.312668501334	3.329192456443958	0.9993031911864946	0.9296090116657783	0.9782180259209001	1.132002276528105	4.26324670559521	0.5350273063655383	3.3058607436477723	0.6612282564410776	1.6775434871178476	0.11731448838718003	0.34958759199117134	0.12722959124503874	0.3689682964127011	0.20935840835887823	-4016.7603807334153	-4197.552287767919	-40.341211184177624
8020000	-8489.42376715274	-278.67313296100747	-8210.750634191732	4.3036091331392345	0.999927195726029	0.8945990037663754	0.7751383793935758	1.431773728548074	4.260770488905362	0.5350273063655383	2.5296292760397905	0.5841519392662395	1.831696121467524	0.1103939839435502	0.3132337432011385	0.11237620509562353	0.34304984031429175	0.00881365695225814	-4019.3510402551065	-4191.399593936627	-45.528104215783706
8030000	-8505.497128695539	-283.4424703658275	-8222.054658329711	4.673581356739918	0.9992978555867897	0.9992978555867897	0.8960546039931094	1.431773728548074	3.7442053395312103	0.41474126235629855	4.181012850078824	0.6204100753981534	1.7591798492036963	0.10256809516373279	0.3079889152259072	0.10780276311961758	0.2872286434023488	0.19664978615624673	-4027.3731173582155	-4194.681540971496	-47.16897067165453
8040000	-8498.653330788015	-274.2585489058339	-8224.39478188218	3.369400586253949	0.9996436026802025	0.7478817580090359	1.1365497285846657	1.4411643695512888	3.6597021733486685	0.45548572638565044	3.405161305929751	0.6116076012699124	1.7767847974601783	0.13694651568821734	0.3131747190523634	0.13477353955761423	0.34969321724901387	0.10567502863922085	-4018.301973499957	-4206.092808382223	-39.645801743841915
8050000	-8503.330703100135	-278.56222539072485	-8224.768477709411	3.8995550782240302	0.9976716127833761	0.859008791541741	1.0612403258908563	1.3058802293116254	3.614168731811814	0.4221321453649897	3.411566758954849	0.6449040747677152	1.7101918504645728	0.13794372053888207	0.4672812160788238	0.12849008311366916	0.5250885712870564	-0.19464835648761933	-4025.3293508640695	-4199.439126845341	-40.96081578200646
8060000	-8483.31152275572	-274.34512609232195	-8208.966396663398	3.405919864964336	1.000767051528345	1.000767051528345	0.9018518379344576	1.289692641788446	3.732225985531462	0.4883430367577447	3.411566758954849	0.595225543060567	1.8095489138788692	0.15785785978933	0.48782308920708917	0.13478513667174957	0.4221294323265751	0.046189080652948786	-4012.6400242901987	-4196.3263723732	-38.936319827143635
8070000	-8503.77008430471	-283.9537668315623	-8219.816317473147	4.3789550213723	0.9994196769362607	0.9588297835825761	0.7971822883814641	1.3989968365461456	4.141688816606268	0.4663631979766592	3.7672665363601214	0.6215697592771008	1.7568604814458015	0.11461630619849852	0.41530157616152663	0.11549793271255858	0.4209610928526756	-0.004924507921641971	-4034.4984960815887	-4185.317821391558	-48.04924319211103
8080000	-8513.432556065698	-283.8948895944954	-8229.537666471202	4.8033647757059486	1.0000433504496091	1.2610091927222509	0.6744290385790921	1.521174578660776	4.095771206459586	0.4663631979766592	2.5807823920869635	0.594842550802058	1.8103148983958872	0.10390382310631192	0.36069494887867043	0.11010648980924416	0.35998291296006224	0.015172672204369048	-4027.656563184085	-4201.881103287118	-50.65750066594465
8090000	-8505.172493431957	-282.20635224716364	-8222.966141184794	5.4315482243220625	0.9997122948697075	1.0428726150078576	1.038960259768256	1.0890979123639406	4.081864791713794	0.4864632503826125	2.6489694955844074	0.6120177706960166	1.77596445860797	0.10820283329632423	0.4103640615932306	0.10788336303453105	0.40551658861245554	0.08761259040354104	-4021.0913889497647	-4201.874752235029	-48.78197449032884
8100000	-8517.897806677951	-280.4295963544915	-8237.468210323459	4.577350428087453	1.00114881353215	1.046553375987608	0.7343397514589212	1.1806464323870574	3.9213021899913643	0.6046193360444492	2.249747099437451	0.6210748358476602	1.7578503283046827	0.09906805809141861	0.30460673434299484	0.10437911216191814	0.30750520682248467	-0.055752789538550965	-4033.3615371164638	-4204.106673206995	-47.2792459577721
8110000	-8514.631398379843	-282.1433698409379	-8232.488028538904	4.3391880892532395	0.9989060068907168	1.0787654497411268	0.8338497981801145	1.397752039314181	4.709131891478506	0.48935932473519733	2.7704833974545133	0.6109215234405478	1.7781569531189072	0.11430143285619089	0.34205671839638496	0.11384613562439773	0.33999964200898297	0.12214610329413948	-4042.4719246067857	-4190.016103932119	-47.808576626648104
8120000	-8507.494449101985	-278.2838300992315	-8229.210619002753	3.8532310000079497	1.000185932962507	1.088381926551135	0.9752201153200724	1.1482929240673652	4.016890851256434	0.45972778699055644	2.927837270681072	0.5543134050121248	1.8913731899757535	0.11691184523729253	0.3114695179344535	0.1228276153966857	0.3232194974705759	0.14892393244772167	-4036.5445655321028	-4192.666053470651	-44.67257489870918
8130000	-8514.606728600844	-279.22675877565405	-8235.37996982519	4.309188862291502	0.9999170989081564	1.0226473793746595	0.8596670636016929	1.0769716544315717	4.016890851256434	0.48105938543075155	3.0371295805585543	0.5762049161516727	1.8475901676966582	0.1073512240127091	0.30784865630847924	0.10582921413514862	0.27528303738024706	0.052948679960401326	-4040.251090540861	-4195.128879284329	-45.40681065907489
8140000	-8495.350358891876	-279.50825608060075	-8215.842102811275	3.82434736687342	0.9986648137908827	1.039266009193052	0.9876454959577612	1.3968002017266143	4.031686965457058	0.47951429041117033	3.579606662542647	0.5322364044843777	1.9355271910312486	0.10970276047560396	0.37579581932200845	0.11956139837092547	0.36742471272142085	0.1318889471159229	-4023.5471235290006	-4192.294979282276	-43.38317736368803
8150000	-8494.895747726308	-284.21820631946065	-8210.677541406847	5.622267049593535	0.9997640061613631	0.8697528032302985	0.808793396358996	1.3968002017266143	3.9174092251761947	0.43425570403127883	3.175770540493787	0.578096825802814	1.843806348394376	0.1066603554281375	0.3465653604182105	0.10373844806586995	0.36337290256589133	0.0035417073645327758	-4011.211742626706	-4199.465798780142	-49.97780178024478
8160000	-8500.566526679022	-290.0808795470869	-8210.485647131934	6.008392909352917	0.9997205315993584	0.941125885525678	0.6819884130822725	1.2132178521805206	4.526345889229859	0.5330305478409891	3.3958116081390246	0.5457901459822433	1.9084197080355172	0.0919334370511711	0.32869459837234943	0.09046152520167257	0.32935622196946085	0.23137708137070503	-4008.33433241516	-4202.151314716774	-55.13486582060319
8170000	-8510.776348352745	-284.71986712466213	-8226.056481228083	4.311593592900201	0.9979319761089782	0.9431352715365403	0.7753493531822115	1.2101277486828168	4.153881909268342	0.516278254536195	3.608896309801657	0.5857890367173856	1.8284219265652324	0.12450709261106892	0.41291957530259515	0.1188784856547072	0.39922143236201685	0.051031802465632416	-4027.2225417725276	-4198.833939455555	-47.14023718803323
8180000	-8497.876781281688	-283.9531598958821	-8213.923621385806	4.61900329019966	1.0015962227952717	0.9322426701559816	0.7484213605825053	1.296741208580234	4.485373008264172	0.5304999894439736	3.2979497698623352	0.6167000459799987	1.766599908040006	0.1061267715638626	0.38445899294456926	0.11344241872535829	0.3585975048397132	0.11884350205787594	-4012.6570124927057	-4201.266608893099	-47.78336758147831
8190000	-8519.76005217871	-281.5178896362478	-8238.242162542461	4.278576834169661	0.9999310032018516	1.0640089703893434	0.8100903340219484	1.1412912664002677	3.810136158119318	0.530098633151812	2.9620246070119265	0.5799058381731089	1.8401883236537857	0.09433110697280278	0.22916859694305144	0.09961028657515647	0.23862972940342672	-0.012034049423549797	-4036.1081671191414	-4202.133995423319	-48.027592721146945
8200000	-8502.07706720394	-285.110201334437	-8216.966865869503	5.1184784331489865	0.9988938137574885	1.0562498816189816	0.8233199027343724	1.1460207719134476	4.055447314800556	0.5251126848839973	2.9212485862198254	0.5931793984053948	1.8136412031892142	0.10333403492159102	0.4153083530282689	0.10438258985560782	0.44033746143539854	-0.1126292346481648	-4016.0159763105703	-4200.950889558932	-50.46547468708089
8210000	-8506.238830133994	-278.4101656744472	-8227.828664459546	3.871172604564978	1.0001263725511556	1.0001263725511556	0.8092733774927308	1.2434532991911769	4.381853713326224	0.4974156810474704	2.623061558647831	0.5710722870698651	1.8578554258602735	0.13252807460972524	0.3188017822178977	0.131162100128907	0.30909272292433365	-0.014215879192091552	-4017.109604254917	-4210.7190602046285	-45.17162289580409
8220000	-8493.089195359255	-278.7792930073076	-8214.309902351946	3.4692631087330787	0.9992975406680391	0.9246261626733386	0.7931073031973698	1.3747194356227939	4.25117433374395	0.48388893746123307	3.2112781193450473	0.5899940424414609	1.8200119151170817	0.12194692696334067	0.43461513570490956	0.11852592159742317	0.47280368818266527	-0.05592285691353782	-4021.909779284102	-4192.400123067844	-43.79214896511493
8230000	-8489.756543526966	-281.2491253211289	-8208.507418205838	4.1657638892612034	0.9998465666871407	0.9312146502670943	0.5601114961208754	1.3798237026670785	4.19249930556117	0.4278123336890141	2.8550132765198364	0.5725626191142865	1.8548747617714307	0.13577364951953855	0.3200382442117847	0.13606760335455798	0.3214009097562206	-0.06721718795765676	-4018.1789231707803	-4190.328495035058	-47.68041693968502
8240000	-8503.635799596852	-288.5364550961361	-8215.099344500715	4.657218044036325	1.0033013853757682	0.8956567969954513	0.8261240926737342	1.3798237026670785	4.104043094261985	0.4177671355633024	2.7473501753336067	0.5886876147434968	1.8226247705130099	0.09807145614185513	0.3338166799265838	0.09988054173707654	0.3333634801732975	0.12639181825348333	-4016.832307945214	-4198.2670365555	-49.7638831803339
8250000	-8498.249272297757	-278.7187810289856	-8219.530491268772	4.286293432539108	0.9984352732499238	0.8245958719492641	0.8195973696496875	1.045522456009128	4.493022339445459	0.4531576380662711	2.9002873364027533	0.5136249593442456	1.9727500813115124	0.12421185759627007	0.35131345574804945	0.12308367873008447	0.3444342048729465	0.007281638288166416	-4020.783632013987	-4198.746859254785	-43.74525026494982
8260000	-8503.48692337676	-282.20267502153473	-8221.284248355225	4.7019781111849825	1.000887286934749	0.9938892643601561	0.6518348853432597	1.4010584265354689	4.306386303923812	0.42638830262682426	2.69288562960969	0.6152289344520293	1.769542131095945	0.11274251954694908	0.36273577625158043	0.11073078894236318	0.3051794566741354	0.17199199184755884	-4012.509647013452	-4208.774601341773	-48.40671560206862
8270000	-8500.09636993059	-274.3921323970147	-8225.704237533575	3.8511674037192263	1.0006204563087469	0.8739599965336265	1.2075122810725758	1.290441440708367	4.087623782327005	0.48653376450124963	3.1916918803632224	0.6353193697138808	1.729361260572242	0.1287905038697183	0.3886045244652646	0.13474380103730807	0.35169601774423653	-0.20310050702978047	-4030.513719745108	-4195.190517788466	-39.71380061408173
8280000	-8508.640033291715	-274.22809960072175	-8234.411933690993	4.065129426182831	0.9995516869074321	0.8789648237016895	1.048404775086319	1.2916832685836692	3.7524521238657953	0.5048930228393781	3.1916918803632224	0.5815152786703223	1.836969442659359	0.12938710439671297	0.2645388960242717	0.12404101106906124	0.2409209677297665	0.02320129422523831	-4026.838337371307	-4207.573596319686	-40.08372193644443
8290000	-8500.688177950995	-278.79998091861313	-8221.888197032382	3.6364886389013393	0.998563565278528	0.9933870983189778	0.7640432795969901	1.444139231864537	4.298693594489525	0.5309982814777746	3.3625478431250357	0.5747822116210592	1.850435576757885	0.12769334242595543	0.2894674558450973	0.1343143961028465	0.30470667458706957	0.19711255773348316	-4021.663885331226	-4200.224311701155	-43.023483177275786
8300000	-8526.485236497681	-281.29097153965887	-8245.194264958023	4.263375873378879	1.0001766666346996	0.8248013248245323	1.0359911225983307	1.0661506990281457	4.0345513606287975	0.4887163379125741	4.6749923871861085	0.563717476858862	1.8725650462822794	0.12645940471208458	0.2757783516853694	0.12275150354534185	0.281444425243694	0.12999869738926423	-4038.8151058845333	-4206.379159073491	-44.26223182382122
8310000	-8509.768871616392	-281.298954310542	-8228.46991730585	3.7500216792241563	0.9982599620473137	0.9078517560455956	1.510274530215665	1.3410785693654088	3.8222088134465366	0.5301445196303418	3.758372942677076	0.5874127996715418	1.8251744006569197	0.12673739593443886	0.24098475228509422	0.13615497559456535	0.2528032886610953	0.16970841115808058	-4023.436677806156	-4205.033239499695	-44.58491047299975
8320000	-8498.49596432676	-275.11092556516417	-8223.385038761595	3.590046756924661	0.9999573197059863	0.8327689741687867	1.3893328864200003	1.2056240340577398	4.10135113521464	0.5908475685749662	3.7472829923247155	0.5320207481827341	1.935958503634535	0.12363934099311932	0.3120470457674107	0.13355502865713897	0.3424364416192114	-0.04608076325441844	-4027.3438683194954	-4196.041170442099	-39.56476304134144
8330000	-8514.693070984995	-276.5217658579619	-8238.171305127033	4.2465420191627885	1.0018483962162457	0.94348795100384	0.7773669522963302	1.1292658086888052	3.9358120115751807	0.5265491738888394	2.4506377262571895	0.6160203266250704	1.7679593467498629	0.1262225856170748	0.29283645457334007	0.1281889143912953	0.2935235606523926	0.015872630035002083	-4021.9009548626677	-4216.270350264365	-42.129583886391075
8340000	-8492.272731047495	-282.5671460571754	-8209.705584990319	4.872151160375207	0.9994730510351046	0.9692397782010138	0.8125677147142519	1.256755008866576	4.308570832672898	0.4110835287103006	3.6415155078476	0.5648559367474031	1.8702881265051974	0.12034703407064534	0.31036589658268254	0.12137347536593154	0.36599970788184294	0.18772499342672	-4018.188147361916	-4191.517437628402	-47.37629844072293
8350000	-8504.032724008988	-280.7784951705021	-8223.254228838487	4.052484735148706	0.9998211160968747	0.9916398003360685	0.8471385754854769	1.3082882824283604	4.199564468825418	0.4985158455429457	4.304147119159316	0.6069072159718142	1.7861855680563752	0.12876387642931164	0.3437113652896628	0.12252471513999585	0.30501673520303435	-0.09194763588120805	-4023.7404623242646	-4199.513766514221	-44.12197688379086
8360000	-8485.257010099387	-269.9589218294502	-8215.298088269938	3.2498584643971236	1.0000086012560094	0.9419587919561679	1.0405085373846612	1.3011674509838427	4.60228184420949	0.4639447136619907	2.549237827784347	0.6017838982902312	1.7964322034195412	0.15643159256768152	0.4841934069585859	0.1455461752575137	0.5289806386609359	0.043943876744418194	-4016.4935951089915	-4198.804493160947	-36.35874941107609
8370000	-8497.30768418555	-279.34353692147835	-8217.964147264072	4.341296194011873	1.0004290910674405	0.9657959919627529	0.7741559681149791	1.2975062540295934	3.947952392921821	0.4109517204144373	2.8974150845364472	0.5965815706641278	1.806836858671748	0.12484478570157256	0.33264812161478324	0.11458143521349054	0.31459806470245477	-0.01624649589552179	-4023.5849120777975	-4194.379235186275	-45.71401389946452
8380000	-8495.483284488835	-281.7041244403317	-8213.779160048503	4.071920087362973	0.9986788536470209	1.0680519255422058	0.8618622285577955	1.2207746016685208	4.571133927563973	0.41626602854674377	2.9361801955180105	0.6076985516146576	1.7846028967706884	0.10959405537360828	0.44405708963078905	0.11355691090320243	0.40404618212110494	0.13056618550060212	-4018.5760412479826	-4195.20311880052	-46.715466408748554
8390000	-8509.834838260109	-283.3765784215195	-8226.45825983859	4.619044697110672	1.0008148754724573	1.0008148754724573	0.7925584742738397	1.1208696728603589	3.8406456059893443	0.4852252730886599	3.2727260893661696	0.6511023247843939	1.6977953504312158	0.11361540997265338	0.35620673936689934	0.10437038063717896	0.34583430783347613	0.0892970354329258	-4017.554145136813	-4208.904114701777	-48.64102863365918
