# BEAST v1.7.0 Prerelease r4143, r4143
# Generated Sat Jul 29 21:04:39 BST 2017 [seed=1501358677692]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(mael_obsr)	tmrca(paralog_mael)	yule.birthRate	CP1+2.kappa	CP3.kappa	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	CP1+2.treeLikelihood	CP3.treeLikelihood	speciation
42620000	-18188.29348735151	-292.4010518528462	-17895.892435498667	4.966792774891362	0.9909994148678228	1.0873219948084278	0.8250417586952016	1.6495802479144799	3.5866535702649793	0.730388812710185	5.19597600860534	0.5436805276631484	1.912638944673751	0.1136518259988095	0.31125907748345993	0.10866630057046915	0.27871810051836443	-0.07175715234573532	-8789.167356593996	-9106.72507890467	-50.96566449751003
42630000	-18171.191057849454	-291.0187099155662	-17880.172347933887	5.040868370466525	1.0008575457349806	1.0555197882838632	0.8802445120213933	1.5213406952775221	4.096665305016175	0.7157627521271658	4.4316694341174285	0.5042912089129966	1.9914175821740547	0.11425348961371937	0.387501861887839	0.11227243619121656	0.3942424194611995	-0.1371492344165736	-8780.774036059198	-9099.39831187469	-51.19343047281109
42640000	-18189.383591072088	-291.8372887488285	-17897.54630232326	4.897632244940414	0.983376506392667	1.0708014770905998	0.9384275637086547	1.412536226001496	3.749393075876651	0.6298283151162969	4.4316694341174285	0.5107938150407588	1.9784123699185308	0.10711335731041093	0.3842457706265764	0.1043332777351744	0.3950608948295784	0.07333436402307196	-8791.642223210189	-9105.904079113068	-50.97292433710736
42650000	-18174.941136221863	-287.75251538379064	-17887.18862083807	4.818641391333417	1.0039378329848274	1.025969274527209	1.006720087216567	1.6293923432797563	3.749393075876651	0.6387328831710916	4.4316694341174285	0.5216729553973564	1.9566540892053357	0.11747738237450189	0.4256326801514362	0.1210194491582818	0.40040096555389887	-0.1339196774812957	-8783.260893988492	-9103.927726849579	-47.95342685687534
42660000	-18184.927500239854	-294.1868413659407	-17890.740658873914	5.70586848749916	0.9890171792237026	1.1442669153486371	0.7121361012740616	1.7685301639190216	4.053984871973343	0.7011869235094913	5.646028685437709	0.5166526992520073	1.9666946014960347	0.10121343042539906	0.5305834152283727	0.10462455163609559	0.5150762680866816	-0.06589650382112051	-8795.185960397706	-9095.554698476208	-50.85577514086432
42670000	-18178.83863144396	-290.18778147924274	-17888.650849964717	5.35473413141708	0.9962177545041362	1.1647626977292187	1.0512223933227491	1.7392045726838876	3.874908295404368	0.7424171969718155	4.671181476070942	0.5228182252908102	1.954363549418429	0.11265643409966672	0.40796973577340523	0.11053236860867026	0.42033410579374436	-0.14435422293516909	-8784.269364845135	-9104.381485119582	-49.68702713721844
42680000	-18189.678346929977	-284.6610610145753	-17905.0172859154	3.99518751613408	0.9940278352778591	1.2514458002485154	1.2613600352349217	1.7392045726838876	3.7225355511856786	0.7424171969718155	4.671181476070942	0.5455475452238582	1.908904909552333	0.13550819299398287	0.34834404717368317	0.1338437773117426	0.39935022641119255	-0.16838045598928475	-8791.908443253851	-9113.10884266155	-44.2835827014712
42690000	-18173.43720402305	-281.76044201196925	-17891.67676201108	3.8451096198232744	1.0019814367764956	1.0960946737623631	0.7979110652002498	1.5268367398312477	4.248875093709185	0.7424171969718155	4.010531268629924	0.5592132112024459	1.881573577595157	0.13345484051702625	0.46028166348887944	0.13668941395898934	0.3887505720021241	-0.1322013892287873	-8789.094643637993	-9102.582118373088	-42.439435061985144
42700000	-18162.02557637432	-278.0637795437202	-17883.961796830597	3.2329166126613016	0.9878617022761788	0.9878617022761788	1.250468855090408	1.6216126756849982	4.014578381149722	0.7206042183474184	4.987729382588527	0.5465991604865308	1.9068016790269873	0.16158409507864122	0.5532549985417543	0.15394093857021085	0.5411237587588791	-0.06155348322934233	-8790.090093178638	-9093.87170365196	-35.88098262060391
42710000	-18167.95408292879	-277.74011107685266	-17890.21397185194	3.220117584661682	1.0161808299321724	1.0161808299321724	1.1005600037951555	1.5952243087197029	4.668810105749689	0.7069808502811983	4.975349910204054	0.5199664884174329	1.9600670231651833	0.1621910168453003	0.37780518121859	0.15531818064184075	0.38574633225048705	0.10761211404782466	-8803.033700136892	-9087.180271715046	-35.36573876788336
42720000	-18190.363634308927	-282.6085013882455	-17907.755132920684	4.171573555670029	0.9992099574170044	0.9992099574170044	1.0220614529052343	1.725040514956244	3.7183355177684025	0.7069808502811983	4.839119620647747	0.5644230863166878	1.8711538273666735	0.13480653825204128	0.3239053945035087	0.13909045239692128	0.35143447052269416	0.19554652113245333	-8813.708748240872	-9094.046384679812	-42.21499167985655
42730000	-18169.69185081438	-281.7349280001584	-17887.95692281422	3.8369391070827352	0.9993877507822672	1.0339515285401697	0.962381266716736	1.650562208851766	4.096682521191237	0.6363461448507116	4.839119620647747	0.5303875988169301	1.9392248023661887	0.12718097128989564	0.34353646154305245	0.13249906365250008	0.3042328221388647	-0.04448002050202761	-8788.607334133178	-9099.349588681043	-41.336107334636225
42740000	-18181.79643114875	-284.4659979773887	-17897.33043317136	4.2264396164647495	1.0173803063127445	1.127131803710213	0.8170024684600597	1.707665472152024	4.347615776242939	0.659135586037387	4.316000942140247	0.5097793464761265	1.9804413070477958	0.13746444057156557	0.43237232970380596	0.13013671854787898	0.3851797717837503	-0.15326117419938542	-8801.158062717768	-9096.172370453593	-43.19219261155874
42750000	-18177.6486068276	-285.4674588496565	-17892.181147977943	4.081355308913846	0.9992481880486848	0.9992481880486848	1.0383345930290324	1.6534536644118092	4.158828353864618	0.659135586037387	4.778854033497418	0.5549737360303314	1.8900525279393856	0.12698404084613818	0.3754681244393063	0.12513116366274485	0.3632302699717852	-0.11181579540234825	-8793.980800442889	-9098.200347535054	-45.02677892762624
42760000	-18170.481882828288	-285.5867853220993	-17884.89509750619	4.380966897509343	1.0134922547575564	1.019426889654932	0.831500806563256	1.7450955231007104	3.89816983766457	0.6151696216349285	4.691398979305138	0.5310575914357113	1.9378848171286256	0.1326429285510699	0.36901355001800107	0.12843558029664068	0.34002446401063036	-0.1250631835951847	-8789.813519569801	-9095.08157793639	-44.555123551666895
42770000	-18180.19092190617	-289.7405810076955	-17890.450340898475	4.469486577523773	0.9952399291312238	1.195321377886815	0.9291611954070625	1.7450955231007104	4.1837661537586825	0.6066644709146227	5.408892094233009	0.5105743622503072	1.9788512754994338	0.12921840166755943	0.5113220549751275	0.1206935534294387	0.4991280828166859	0.09232222234084607	-8798.270333067867	-9092.180007830606	-47.586901332210715
42780000	-18173.603536737537	-287.9603157667217	-17885.643220970815	4.951451671090543	0.9996260249290666	1.1024035479547512	0.7900026335000151	1.6897163937677822	4.278394399896618	0.6341857512234664	4.285434843736946	0.5475903166770446	1.90481936664596	0.12956262663193463	0.41464974205663746	0.11572593480166181	0.3399055892679086	0.15756360343193218	-8791.995905889456	-9093.647315081356	-48.38913259328051
42790000	-18190.05667940594	-294.0357607790429	-17896.0209186269	5.123264549843256	1.024775588561521	1.123290816201793	1.1099574408667758	1.666088563941032	3.745251616141217	0.7278880431531606	4.532348561465973	0.5370235027958818	1.925952994408285	0.13836801963713088	0.4347125735334159	0.11714894943197135	0.3983582600172308	0.06629502894716623	-8796.489087596767	-9099.531831030132	-50.86757619191794
42800000	-18190.32752207186	-292.4351547737584	-17897.892367298104	4.543570096082249	0.9962539159090059	1.0511277533771304	0.7213238849065631	1.6032628757307774	4.209780489773442	0.6568580403279055	6.089838608829794	0.5480558611180929	1.903888277763863	0.11289194698858003	0.35164660563128725	0.11223714678131944	0.31316287356449496	0.002204380734419575	-8800.877152444378	-9097.015214853727	-49.39060081060296
42810000	-18181.304775452732	-292.4407974561881	-17888.863977996545	4.948245382877215	0.9980695955893526	1.0881737137191378	0.6111935465046708	1.6103416751064776	3.9273460033008165	0.7016273840607405	5.0958315822824	0.5225728140838826	1.9548543718322835	0.1250957716173004	0.3927479059678428	0.11242502765995789	0.34926418039391033	0.08999320433889793	-8798.249961984577	-9090.614016011967	-51.304866089320434
42820000	-18183.84111078272	-290.8662970774758	-17892.974813705245	4.991715063724537	1.0041010138790711	1.0377577645359097	1.0766033510552993	1.4992494792162425	3.9273460033008165	0.6722846267961624	4.975086014659641	0.533930885079046	1.9321382298419565	0.1334998765990623	0.35621495765453987	0.11603820648241978	0.3721720609836042	-0.08484516244660023	-8795.630615008637	-9097.344198696606	-50.111919152279
42830000	-18178.97078482	-290.69484181469034	-17888.275943005312	4.193556830841295	1.0107657182750773	1.0323347341136055	0.594986800462148	1.5610975551068882	3.8023214244864936	0.6016605671686512	4.975086014659641	0.525961782276869	1.9480764354463105	0.12426312184977874	0.3998293507925811	0.12523625778411926	0.43837280717642174	-0.11325821881656546	-8781.185994699843	-9107.089948305467	-49.46545098222472
42840000	-18185.88942060622	-285.72494408824423	-17900.164476517977	4.049439932567387	0.9896262045244744	0.9896262045244744	0.8520007235329515	1.4865894614053572	4.148307114876496	0.6968962373434122	5.643218710421402	0.4976077718197628	2.0047844563605226	0.1355963904999539	0.3481481210036175	0.13216514804333593	0.38110098448928326	-0.1359571336791019	-8786.634872461591	-9113.529604056386	-43.107735528097
42850000	-18194.336572824053	-287.1754590218503	-17907.1611138022	4.607236693906153	0.9813867844684563	0.9813867844684563	0.6331812133941359	1.7627695432163983	3.9931043786802167	0.6968962373434122	3.8785887416412854	0.531620285441851	1.9367594291163464	0.129154638258989	0.2928603048320932	0.13115291341466867	0.3256336577381456	-0.19178058971382073	-8809.387745839498	-9097.773367962704	-46.97867291739063
42860000	-18177.89802292622	-281.98479708844815	-17895.913225837772	3.7054468124974815	1.0030865760016612	1.0547880532174847	0.974006768736162	1.6574664786411417	4.445294493818241	0.6648086974462076	4.135534894677627	0.5023703033147556	1.9952593933705371	0.12043228262265936	0.35411709337240105	0.132131139826384	0.33398776374869543	0.07335986830542024	-8789.720778290812	-9106.192447546959	-42.74523562338049
42870000	-18179.46219292211	-289.251035840647	-17890.211157081463	5.164145180403313	1.0016086207884283	1.2203578571416693	0.8806515837588735	1.5761398710676042	4.193797592960281	0.6648086974462076	4.723050969432626	0.4660986378006705	2.0678027243987076	0.11463206432693865	0.41415637414721373	0.11712241031585556	0.4222221270007122	0.06921975584158302	-8777.04045746121	-9113.170699620254	-48.802165661146994
42880000	-18195.242535264842	-290.6207344044868	-17904.621800860357	5.059386566827923	1.0143461946474248	1.0903912559955489	0.8322354587260686	1.5822079246501337	3.8591576513417984	0.6648086974462076	4.866016302630231	0.4995521325727967	2.000895734854455	0.12271223509046865	0.4196047904975988	0.12200539839357251	0.43069175476845417	-0.141480199826095	-8792.02634849948	-9112.595452360878	-48.95057035309859
42890000	-18194.685103805095	-287.8099316235875	-17906.87517218151	4.35206926103464	0.9917231074585768	1.060152807485208	0.9548847218371135	1.5822079246501337	4.263651965531197	0.6648086974462076	5.281917952426221	0.5064801855769684	1.9870396288461116	0.12071456179800563	0.4040244584028374	0.12261062410240206	0.3856259367942396	-0.009081345913458345	-8791.93646954095	-9114.93870264056	-45.9324292683538
42900000	-18177.415646714155	-292.1709485797857	-17885.244698134367	4.365043573051491	1.0017532135974183	1.076638046520277	1.3033423632901637	1.5822079246501337	3.9420226733456434	0.6124021980749634	5.43781311172039	0.5517386443505335	1.896522711298981	0.11960029970286647	0.44814868507374644	0.1164896752142819	0.4202318326859296	-0.11487696427434409	-8781.191150054221	-9104.053548080148	-50.368109726532595
42910000	-18195.081983169926	-291.86217907362493	-17903.2198040963	4.463793976596735	1.0127592290976923	1.175058249220564	0.9941892678126708	1.506163959518441	3.9420226733456434	0.7108145075648065	5.43781311172039	0.5807986745313579	1.8384026509373323	0.12155804626043416	0.42145218480343893	0.11560603314927421	0.40875979268866736	-0.12836990973114257	-8787.785165484067	-9115.434638612234	-49.16925206150043
42920000	-18176.887868362373	-289.53052639708966	-17887.357341965282	4.498532480631287	0.9840100764542193	1.0845829214996199	0.9480101443059692	1.6299522790044043	3.8866136981441426	0.7334554882850289	4.406503880739929	0.5745878885769364	1.8508242228461753	0.12023899247292068	0.5359170328677157	0.11418358432534001	0.540523061992748	-0.10494193538734799	-8789.009853559544	-9098.34748840574	-48.02565249587847
42930000	-18183.235148714426	-289.1614949001241	-17894.073653814303	5.107267641056951	1.002372819080483	1.1226718926182322	0.9609368926333078	1.5765705005432693	4.080253690424718	0.7226207217716321	3.608088634577084	0.5201494284910172	1.9597011430180136	0.11773962094899534	0.47833070855270454	0.1112866378374944	0.42627345860933624	-0.09308707152601353	-8787.61519303174	-9106.458460782564	-50.652736563532116
42940000	-18179.360880259355	-287.1677547084221	-17892.193125550933	4.201337631715623	0.9946422207402353	1.1120726758147157	0.8347059463024931	1.7475054521689974	3.9936187467772544	0.6493237936466837	5.061844190691424	0.5508362160142798	1.8983275679714882	0.11752025656382445	0.4478805349952932	0.1228989783074896	0.3815920627068815	-0.14279147442096643	-8797.482667328535	-9094.7104582224	-45.84127837164442
42950000	-18177.85303885868	-281.22409079240714	-17896.628948066274	3.6556947501443955	1.0099831973077964	1.0318000998096963	0.9326139038036417	1.5874444410895154	4.199575000612272	0.7613890113103732	3.5939315678989536	0.5351447236817091	1.9297105526366296	0.13655885484916103	0.39328861238733354	0.14009864176467887	0.36891048861575737	0.009165931128380198	-8798.207253491479	-9098.421694574798	-42.40350913731916
42960000	-18177.044382445685	-286.9551023786238	-17890.089280067063	4.538116676978373	1.0093642020863902	1.1079152067864952	0.7952180753779138	1.59923072975747	3.9561374914736773	0.7513596466748073	4.387594809449078	0.5319779859564875	1.9360440280870728	0.1276971088243229	0.33281524320565586	0.12265822757905168	0.3585483796737912	-0.09052309554964988	-8784.77184839327	-9105.317431673791	-46.87894319391
42970000	-18185.80785956731	-292.3959352211731	-17893.41192434614	4.364187718091962	0.9845225927864514	1.033358121879315	1.100986554006894	1.5589642555540273	3.9372826935667966	0.6600947280677608	5.220899063274337	0.5323615117109362	1.9352769765781752	0.11730857812801682	0.31173037099506934	0.11395555453569074	0.3340418249307792	0.04159784644347369	-8782.143717891113	-9111.268206455028	-50.176698409146816
42980000	-18179.553371521626	-290.66988453370703	-17888.883486987917	4.743652476445728	0.9806425474660073	1.1138294120807108	0.8913127712697764	1.709486223233944	3.975768307166458	0.6302309866911076	5.220899063274337	0.49940511293214557	2.001189774135756	0.12267459213543985	0.3528650493502894	0.11983387629885307	0.35795998635825454	-0.12592040981024444	-8782.319549266698	-9106.56393772122	-47.624815974856475
42990000	-18176.57493100979	-290.1126403062366	-17886.462290703552	4.049785047781745	0.9922535516159472	1.16850499826603	0.5981830497993259	1.645315708763476	3.9293414097189325	0.6503307692074808	4.628585747185335	0.54246475006797	1.9150704998641075	0.11126412789136332	0.3693157677774011	0.11543520215902588	0.37073717054935335	-0.04463974594099073	-8784.301761906003	-9102.160528797549	-49.79408502737933
43000000	-18188.547264360364	-287.4595195447841	-17901.08774481558	4.682163650870689	0.9897045249538688	1.054773302394673	0.907245279620214	1.645315708763476	4.216793057970515	0.6301531815367754	4.378626578103063	0.49758571012864694	2.0048285797427545	0.1282748264016401	0.39980073804283317	0.11953049484842539	0.4219992291781237	0.01949190271208451	-8786.951282594277	-9114.136462221304	-47.27167896559603
43010000	-18185.426569583462	-294.73873919389683	-17890.687830389565	6.0385450466018336	1.010528335047959	1.1267798743781614	0.8754130611060178	1.7646815452201279	4.20656091343603	0.6450422940401123	5.232782265453083	0.4751678386291366	2.049664322741775	0.11170794751504377	0.4659039259862301	0.10576901124731011	0.45027371793395204	-0.03445025173886299	-8797.397636899646	-9093.29019348992	-52.524316284124716
43020000	-18186.27549081592	-290.43804962166473	-17895.837441194253	5.049669085799509	1.0067261049793212	1.1138882259449168	0.7923818134417532	1.6202733898464556	4.225004460990579	0.6553562808813902	5.610599797924671	0.5466890993281049	1.9066218013438383	0.11880479129055763	0.37166720054120067	0.11758928719985533	0.36090738792336813	-0.0794654018910108	-8798.453014340268	-9097.384426853985	-48.11332107569123
43030000	-18178.8816634827	-289.4381148826928	-17889.443548600007	4.893678631892633	0.9970115733546894	1.0902937353311841	1.0193424735866368	1.6484635915980785	4.151691769083838	0.7198616413135255	5.726591552411621	0.5203768254586104	1.9592463490828276	0.12327387597626206	0.3516033135482714	0.12111912840964702	0.31874415952237495	0.02507242262161717	-8791.124045467102	-9098.319503132903	-47.01774630100672
43040000	-18188.383298647026	-290.4798200992393	-17897.903478547785	5.109811349286919	1.0026314817968396	1.0496970154495113	0.7211626236669788	1.6484635915980785	4.05406000135453	0.7198616413135255	5.726591552411621	0.5112534885274918	1.9774930229450647	0.11413564298406353	0.3941173121914838	0.11599882161452696	0.40810729063203777	-0.1940146686932376	-8799.514866310106	-9098.388612237677	-47.96379885957802
43050000	-18176.02649154534	-290.57155380926514	-17885.454937736074	4.467932151128745	0.9813295578504367	0.9813295578504367	1.0864300367578983	1.5440989901585287	3.9182725240079166	0.6339900845784453	4.846465953863484	0.5020909126027068	1.9958181747946342	0.12140653948956284	0.3600385979165889	0.12084114791656086	0.3534453580109299	-0.021952673555732292	-8791.983084319485	-9093.471853416591	-48.46598385168268
43060000	-18190.688873002753	-290.4099210119282	-17900.278951990826	4.649262681319014	1.0138968529931578	1.0598783251872417	0.8306023273878579	1.7062784745845945	4.423261549961647	0.6561934275780484	4.123619093735968	0.4912858589862295	2.0174282820275886	0.11164570207818839	0.27847487966499823	0.116013273491929	0.26605289947194566	-0.16717397174754517	-8808.587216215188	-9091.69173577564	-50.503815495024156
43070000	-18173.962697372524	-290.4648875541476	-17883.49780981838	4.757041110969241	0.9879465831397292	1.0231376420754885	0.9503056800959285	1.605395988173212	4.10224541679792	0.6934516560186986	4.312522643084038	0.5279596112461052	1.9440807775078377	0.1124717640586641	0.40363954656920065	0.11160235421791483	0.4403882936694094	0.04390944482654465	-8772.67910891397	-9110.81870090441	-50.12553590638588
43080000	-18192.196385360112	-295.16713640694246	-17897.02924895317	4.814148068228409	0.9953810164879315	1.1583246399307288	0.5052051794181873	1.5601801110126443	3.704464629551835	0.6469473502920842	4.831768126856593	0.4843560081899842	2.0312879836200795	0.1071689078912635	0.35170805183663284	0.10696845886322581	0.375950377583001	0.1196142601844108	-8790.858937315918	-9106.170311637254	-54.79916911200082
43090000	-18183.801675540937	-298.63782623791695	-17885.16384930302	5.757489607391495	0.9855375515859945	1.1766581625409063	0.6299585174822736	1.6425269959191968	4.036794698605776	0.6333652438181583	4.682733453032596	0.5243464455865581	1.9513071088269316	0.0985598739271096	0.407096665291604	0.09259020125998779	0.4506959418640889	-0.005343317806027054	-8795.559140529336	-9089.60470877368	-57.35056498415053
43100000	-18195.891004892383	-297.7031452546247	-17898.187859637757	6.095926209655308	1.0060704386537442	1.0733015948397724	0.8429240954641751	1.576825517771135	4.4958563974345	0.6333652438181583	4.14197006377451	0.50127367293453	1.9974526541309883	0.10373511215803484	0.4230145753371168	0.09499398699908981	0.4447263904407359	0.13052954722681812	-8787.479910306894	-9110.707949330863	-58.185179519245644
43110000	-18195.182666655175	-288.50623107322576	-17906.67643558195	4.441078510974225	0.9897968356759492	1.0238455039311436	0.8676883676449064	1.642137535108665	4.054113259431014	0.6359372237560942	4.933486525405471	0.4967680920880101	2.0064638158240284	0.12056880684450909	0.3052105869815041	0.117869567333683	0.3034746587998553	-0.08588281592807132	-8799.335492380824	-9107.340943201127	-47.54155589701572
43120000	-18192.627913505625	-294.2862118143373	-17898.341701691286	4.998927543887406	1.0075720881252948	1.1260495642050117	0.7660873676473731	1.660448127215715	4.054113259431014	0.6655575853448104	5.733451100372277	0.5291569319031842	1.9416861361936801	0.11625280918315013	0.3560189723110889	0.11087009389142664	0.3842633270136241	-0.04805017651326545	-8804.133658485232	-9094.208043206054	-51.71704875668346
43130000	-18178.3332152779	-289.6965180234369	-17888.636697254464	4.956416908135748	1.0020503363934186	1.022320474841425	0.8615567033723849	1.6229121312074835	3.725773544350611	0.6647651300904666	4.675353051660219	0.5260607410245786	1.9478785179508917	0.11807599261436903	0.3792373993117332	0.11696520645158286	0.379533954631044	-0.14393304783241642	-8796.062982815702	-9092.573714438762	-49.56654048318971
43140000	-18180.23351733837	-290.9638276118795	-17889.26968972649	4.736393746463447	1.0150869641346971	1.0872195111214482	0.8118201362765529	1.5443841904100704	4.0272848543581246	0.6630370409545513	5.293577317986004	0.5620912528686777	1.875817494262694	0.12246913468176766	0.41749530886572556	0.11529661552462549	0.41681123601908004	0.10235826137029419	-8787.771428849117	-9101.498260877375	-48.30350525194809
43150000	-18184.85875306879	-289.3618600921521	-17895.49689297664	4.41984827005691	1.0184453353114116	1.1023652618935242	0.8813119007442566	1.5744711654490098	4.1026811239832846	0.6630370409545513	4.892813201590358	0.5322084696192937	1.9355830607614615	0.12782196218125183	0.3287216549833339	0.11874095051760049	0.3086587055188037	-0.01094981002752341	-8792.263590605899	-9103.233302370743	-47.17952680342295
43160000	-18189.21978685497	-282.79724310122435	-17906.422543753746	4.2270443309880505	1.0074630316542128	1.046025638723166	0.7382921842505331	1.4875464697524419	4.622852337383579	0.571359084344828	4.060316807478618	0.5136928457071807	1.9726143085856878	0.14777759868900872	0.4815031194980374	0.13360722629194527	0.4796602699270628	-0.0034255841581827843	-8794.45967292181	-9111.962870831936	-43.295584301707464
43170000	-18182.96066924894	-282.42538238416904	-17900.53528686477	5.113785903268853	0.9923002323831012	1.0183037206548866	0.9907075996880647	1.4914334572828878	4.11034564876483	0.7552636310571521	4.138736086905336	0.5387305711425514	1.9225388577149456	0.13964666083767727	0.371502980981815	0.12457239928323255	0.3875065140809063	0.11854196613417693	-8801.10876199916	-9099.426524865612	-42.880928115876365
43180000	-18176.99450065992	-281.52972096041964	-17895.464779699498	4.557637403918427	1.0106746748529634	1.0453073863726672	0.8558631537042878	1.6028968332947764	4.329762649536768	0.7450464747109501	4.137910515098833	0.5342604519017815	1.9314790961964854	0.15326779904603163	0.5111039495515098	0.1436065665869478	0.4256631911831671	0.15991419798505396	-8795.14616428821	-9100.318615411288	-41.183355626163106
43190000	-18174.809755708713	-279.64345060296483	-17895.166305105748	3.4665201713493774	0.9910755380449734	0.9910755380449734	1.0105162628094935	1.8065375664858234	3.967483823859349	0.679706779492943	4.638439782424383	0.5329990713157371	1.934001857368574	0.15064233917932734	0.42288273805032167	0.14654556706517144	0.41885308030902446	-0.05363385778468271	-8796.557524259773	-9098.608780845972	-38.90987385992906
43200000	-18182.242963211786	-289.177796938454	-17893.065166273333	4.258104314782507	1.0021860089048173	1.0720930818428915	0.7753506142503093	1.500922976340244	3.967483823859349	0.5956784935098136	5.497592910572534	0.5347009319420047	1.930598136116039	0.1297984739704521	0.3586628573473062	0.11862448233979343	0.37149943721886874	-0.1437199858119027	-8797.401875592835	-9095.663290680497	-47.57375721498924
43210000	-18186.350267712787	-289.0614934950765	-17897.28877421771	4.130523249318656	0.9928009219951189	1.1096271054449016	1.0937021873052402	1.6232286732732384	3.6904627009129247	0.6886040906626695	5.018354152807034	0.5238942404382471	1.952211519123554	0.11721160998526577	0.417060567348158	0.1179853604185976	0.3895240975998061	-0.2010306447962524	-8789.973562884752	-9107.31521133296	-47.869525612828674
43220000	-18188.769576992094	-289.7232059965511	-17899.046370995544	4.979167919473302	1.0067301373334991	1.1413427268472518	0.6843171804318653	1.943820253900729	3.9460734389849246	0.7159941181438099	4.174344621530789	0.5642363992660278	1.8715272014679931	0.1262395675522399	0.377414984986491	0.11657308787462611	0.42797086060535544	-0.07706441072473005	-8802.023438699302	-9097.02293229624	-50.08589870122775
43230000	-18182.583950629305	-285.4160680428191	-17897.167882586487	4.494232958821903	0.9890701892823403	1.0312305792049754	1.0713647111506295	1.7525195253950845	4.483368710827801	0.6722997884639473	3.970341681495004	0.5116011099325186	1.9767977801350112	0.11759035234719248	0.3292876338959475	0.1179713177753309	0.3610178397654161	-0.09523447526205367	-8793.038469013118	-9104.12941357337	-45.980756656374865
43240000	-18176.564831150125	-282.7569829830149	-17893.80784816711	3.44429009245381	1.0044659723774207	1.2393981191255048	1.0102837827064668	1.4892442086205713	4.15771433222059	0.7061066463516995	5.1679007160974475	0.534449631337519	1.9311007373250102	0.14909822658648125	0.38939494391314117	0.13958793050658255	0.4313747558407511	0.008194112415392628	-8783.371158191361	-9110.43668997575	-41.366380116807925
43250000	-18173.640527952415	-279.93459778605614	-17893.705930166358	3.304549254720243	0.9915083084054537	1.0542869273422815	0.990390120843323	1.716309493695725	4.120075783129792	0.6923646704006683	4.569522176517496	0.5123551673574942	1.9752896652850598	0.15042820207148158	0.42102299203284704	0.14660461825769142	0.37593845350786204	-0.10251750556175271	-8774.696453633162	-9119.009476533196	-39.346317876861335
43260000	-18179.204670998588	-286.62982277976596	-17892.57484821882	3.8899692985304615	0.9951375102964625	1.1563093642515423	0.7304861909973248	1.6423609131709918	3.9356192586445484	0.5869029941737567	4.569522176517496	0.5451473391943177	1.9097053216114133	0.11282195471208356	0.42000678745325304	0.11517421107724832	0.3985646469317623	0.19984451669451037	-8789.96756387721	-9102.60728434161	-46.58265065326625
43270000	-18175.028143171432	-287.0573722681886	-17887.970770903245	4.843757843772847	1.0099588836165507	1.1602006180180282	0.8495653580782064	1.799304360037849	3.8710639536996037	0.6404789037918339	4.996504860724943	0.535264900072371	1.929470199855307	0.1271260508573066	0.38065345187624533	0.12445371860096281	0.4207486816636656	0.2406479432385835	-8778.53550420362	-9109.435266699624	-45.728628914193195
43280000	-18195.319232859914	-290.4891862012127	-17904.830046658702	4.253247164596263	1.024082453470385	1.1331732826270764	1.0752509948260582	1.6132159219236206	3.8680036374163844	0.7595289031293023	6.201403826769072	0.5263055067863873	1.9473889864272738	0.12936246478425378	0.5137845066795793	0.13035430696351658	0.5597196417262854	0.04461249668523126	-8772.501492537966	-9132.328554120735	-43.82932521797703
43290000	-18183.04125343963	-281.8394735257896	-17901.20177991384	3.6792302872327136	1.001727229251975	1.0077000652413077	0.9782531950920075	1.5251894830437736	3.8758398629286415	0.6101868104304885	5.1624934081936695	0.5281518114749765	1.9436963770500957	0.1255732351080065	0.34404196667531683	0.12879018865969985	0.3685622778174515	-0.07869508663797654	-8794.618733200043	-9106.5830467138	-40.9489419786699
43300000	-18167.584447055535	-279.9351589224656	-17887.64928813307	3.410211260111241	0.9986115227644857	0.9986115227644857	0.9180961688262679	1.561528845850342	4.210667309016735	0.6056643429546048	4.130962384296906	0.5284825271779661	1.9430349456441163	0.1305062072042548	0.37757670996910236	0.1384791308852904	0.41188826349868324	-0.019364308490501705	-8793.327145301168	-9094.322142831901	-40.90715685135349
43310000	-18187.748950618072	-284.76408356301897	-17902.984867055053	4.05359762366894	0.9933308766209207	1.162805064678792	0.8925397304595726	1.6781108010205072	3.8463212069364445	0.7277811093126887	5.319482422224633	0.5362364773300502	1.9275270453399482	0.12302872103062391	0.2590163638659066	0.12847110797452038	0.2843318015268731	-0.02626969851455515	-8797.484408812003	-9105.50045824305	-43.329330023622624
43320000	-18177.79694793996	-282.1083928274032	-17895.68855511256	3.530687373288852	0.9882954621623763	1.047707760394512	0.8374268656841836	1.6175887511951483	3.6001737111387513	0.5639853338249222	4.892982914337401	0.5672944460529521	1.8654111078941449	0.15184346345953142	0.4838516556379343	0.1423574947182654	0.5066755314290641	-0.05703527271672006	-8791.826519182625	-9103.862035929933	-40.82252911139567
43330000	-18182.036072576837	-288.9610116244328	-17893.075060952404	4.4214860273526995	1.0094310804974365	1.1167780292356697	0.5849722377497425	1.5962973442550152	3.981290716345728	0.739024817610957	4.722305427680809	0.5421363676846073	1.9157272646308348	0.1437577277481737	0.5155862923070355	0.12940109114698783	0.5453768615086402	-0.07142125125813688	-8793.37876036698	-9099.696300585423	-47.67882953490833
