# BEAST v1.7.0 Prerelease r4143, r4143
# Generated Sat Jul 15 19:37:44 BST 2017 [seed=1500143864037]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(obscura_root)	tmrca(paralog_cuff)	yule.birthRate	CP1+2.kappa	CP3.kappa	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	CP1+2.treeLikelihood	CP3.treeLikelihood	speciation
42640000	-21641.599302648152	-282.2469930394014	-21359.352309608752	4.328991565785224	1.031172417350193	0.21779188004697023	1.0305232123078825	1.497842811893649	3.3666502383963826	0.8002304552514811	4.033372450441064	0.6779452187793776	1.644109562441247	0.18067558943065473	0.4003783816928783	0.1781425931590499	0.3896980852726584	-0.06266626803197638	-12019.013837903212	-9340.338471705541	-38.50346054248753
42650000	-21637.995693331337	-278.6431077642644	-21359.352585567074	4.0078406828006	0.9945932190560529	0.2107137898146788	0.851040005115828	1.3530871922346734	2.9370839131423487	0.8463909354937187	4.127952769416877	0.705342625767287	1.5893147484654282	0.19247703171950814	0.3607349693703048	0.17815332772417392	0.39780863412659506	0.16452929117943807	-12020.93482947387	-9338.417756093204	-39.564383771596624
42660000	-21645.251534331568	-282.474393190251	-21362.777141141316	4.185416267582751	1.0050814104930434	0.2087615998636137	1.0487364554236704	1.2665128072264054	3.0921279398545813	0.9214265896671312	5.102018276634096	0.7204509514258024	1.5590980971483974	0.18712720278600478	0.40872443192479707	0.17056398204575549	0.3693516860881564	0.17850639817869005	-12030.00144773718	-9332.775693404135	-41.13663662439638
42670000	-21648.027414669938	-280.99619937418765	-21367.03121529575	4.626670808667272	1.002009258108158	0.249770206440323	0.7344396303695465	1.4624390843984614	3.2876762186884583	0.779888499919363	3.2479765039600825	0.7388514640885164	1.5222970718229694	0.19683086650366782	0.49981723867794453	0.16829333480769906	0.48313396849929674	0.1827174401189327	-12019.326834474581	-9347.70438082117	-43.341487265103645
42680000	-21645.367396928574	-280.568542586606	-21364.798854341967	4.44054855068891	1.006077942003244	0.2209010774597346	0.9740691196027903	1.512780260955865	3.1812552001470102	0.9721866989727765	4.008543096328615	0.7369117600921073	1.5261764798157875	0.19369831074976718	0.4235461653733378	0.17121939733091793	0.3971339615052241	0.14856426828547173	-12016.720869610446	-9348.07798473152	-41.08317081470966
42690000	-21643.356451575724	-280.7465795836213	-21362.609871992103	4.3925696721583405	1.0077120408617126	0.18379042055204461	0.9798255432866191	1.378300520123994	3.065095691652033	1.0107034520825953	4.362685422117843	0.7181726618834472	1.5636546762331078	0.17470564580104703	0.4549919047774239	0.1700621676446518	0.4386804736495737	0.12712302481480162	-12029.593056438434	-9333.016815553668	-40.36351234044293
42700000	-21648.56897217374	-279.6800870042555	-21368.888885169483	3.765837660517912	1.0011127731016225	0.17643055744311856	0.9587000788528626	1.445039517631702	3.115808798796832	0.9424967637494011	4.778213331164272	0.737772728278407	1.5244545434431882	0.18287552918327626	0.44055933109758805	0.18466352029761401	0.4490940030420718	-0.08484058662898009	-12031.593802944391	-9337.295082225091	-38.899241307564125
42710000	-21642.66370350666	-278.2312456862943	-21364.432457820367	3.867275529072079	0.9896301627581225	0.24827846062763448	0.8535754665370907	1.445039517631702	3.2815304969624997	0.9348326209537227	3.327985440979582	0.7043657713194503	1.5912684573611016	0.16768232287086335	0.4591073212028886	0.17620440805588833	0.4245361070944701	0.10385253592095833	-12024.802268243511	-9339.630189576856	-39.73352484449249
42720000	-21638.328299291206	-279.2905717669111	-21359.037727524294	3.8489092598300982	0.9936208748560182	0.3131208799044103	1.0022855196176295	1.445039517631702	3.2446475509302894	0.9011940665500026	4.571017658260872	0.7335546347221659	1.5328907305556705	0.1730162487724489	0.4435005440988575	0.1786613037670901	0.4628642097217259	0.015325538712355528	-12014.834187719232	-9344.20353980506	-38.76599674995218
42730000	-21641.22264624871	-281.09814086974154	-21360.124505378968	5.035056353141917	1.0008816806194636	0.31871379713912235	0.7527351363812202	1.445039517631702	3.2446475509302894	0.8885703343940556	4.571017658260872	0.6899875509200244	1.6200248981599534	0.16968975868040675	0.4240434023462482	0.17941449823476371	0.46039302351841	0.11776238281651266	-12019.387798736272	-9340.736706642698	-40.84715184490173
42740000	-21645.70169869002	-276.29066605065003	-21369.41103263937	3.743004552326231	0.9932439392596087	0.27289090980595443	0.8078240419556819	1.471657994079255	3.00175286654111	0.8321457494884054	3.8208433411442555	0.7205806377605648	1.5588387244788722	0.18739787274209416	0.4050394905022725	0.19232157457636598	0.41578911851412687	-0.001613678776987052	-12012.025488616104	-9357.38554402327	-37.56919645281755
42750000	-21652.991308341356	-282.4249643729622	-21370.566343968392	4.694867962703147	0.9962643277071791	0.19862403865171382	0.8858437839381588	1.3194863997669006	3.003056537443194	0.8549515630204497	4.747740109399558	0.700226881479061	1.5995462370418798	0.17473950739347222	0.4326794803123293	0.16532988207864074	0.43909790249396247	0.01170600917379555	-12025.796664260643	-9344.76967970775	-41.93836048251904
42760000	-21653.263319918282	-284.79032978837563	-21368.472990129907	4.294949214766932	0.9850696774936467	0.27777056143298096	1.1808955117855755	1.5615766287400799	3.045696522066195	0.8998462881562709	4.5457189593908645	0.7216907216642775	1.5566185566714468	0.17539256810585255	0.48548291549392547	0.16085483293572794	0.4394138734625344	-0.011767136309381969	-12020.219530858174	-9348.253459271735	-43.300437218919285
42770000	-21642.976384296264	-282.20735009790405	-21360.76903419836	4.156768384982549	0.9999179054775695	0.3441739144702729	0.8511681746697198	1.3937172224970726	3.3868540585597264	0.8998462881562709	4.5457189593908645	0.6973357542986124	1.605328491402777	0.18932236273445213	0.4383245273471317	0.17219790927188844	0.486298829993556	-0.11439842707559524	-12028.84656423127	-9331.922469967092	-41.91963513839345
42780000	-21655.465929362737	-283.65937822720525	-21371.80655113553	4.58367056213485	1.0168706406770505	0.30781130534944046	0.819454854297415	1.499118739244796	2.933459537673298	0.9560022267997338	4.5457189593908645	0.7428151358694657	1.5143697282610704	0.21001649767238764	0.4311522266963223	0.16972579479544916	0.42666872206010764	-0.16997953893194329	-12027.026136629722	-9344.780414505809	-41.97013509310038
42790000	-21633.457134013857	-282.9505204328603	-21350.506613580998	3.884201688989583	0.9734597130063765	0.252599709501623	1.2871913018361418	1.4510093301481377	3.113310147831224	0.8170152154723783	5.2001866091921665	0.7282286300559452	1.5435427398881114	0.21866964952602916	0.48669553684510763	0.19603705755736942	0.524594933714972	0.025169904531662207	-12009.189474372286	-9341.31713920871	-37.867157123541354
42800000	-21658.05076099826	-278.5259784208532	-21379.524782577406	4.357646147904218	1.0002931994130684	0.2612913639488149	0.9127162662935479	1.3591062936060117	3.2950630710018656	0.8404079734185348	3.851190634425125	0.6846182674160702	1.6307634651678613	0.20010113768670898	0.4519424606051485	0.17076346067696213	0.5147657060771833	-0.07652373235725382	-12038.413481893222	-9341.111300684184	-39.74967899883603
42810000	-21645.97024688393	-280.03112444893236	-21365.939122435	3.7219287275616897	0.9987120890874711	0.2524553356052965	1.1851820772111532	1.4717443791196354	2.8789820462537623	0.8452269482578186	4.6575373860787215	0.743283647070537	1.5134327058589279	0.1789499917943702	0.4505186799987851	0.1802828025564765	0.47870073386342105	0.12404647906730713	-12025.377652931611	-9340.56146950339	-39.730717518591504
42820000	-21642.70734764875	-278.27109718578134	-21364.436250462968	3.691658906418823	1.006343181287198	0.3005552431868534	0.8551983576237431	1.6298984031256667	3.186242327540996	0.8862864151012909	3.4375993580661373	0.7180007887031992	1.5639984225936034	0.17387611160786148	0.43222228729324585	0.16780529619918721	0.4641460252429926	0.10261503360808368	-12024.2889964422	-9340.14725402077	-40.006565026861104
42830000	-21648.01458995858	-281.3311999170302	-21366.68339004155	3.8807451110211213	1.0121611085527094	0.3135090073340232	1.080897256243824	1.3781693376475166	3.0321160082762924	0.8862864151012909	4.279921705894958	0.72695403289964	1.5460919342007218	0.164915225732469	0.36843315064627974	0.17249494361660436	0.3872883878134721	0.06190841454796375	-12010.798807337596	-9355.884582703957	-41.19175959310391
42840000	-21653.914868723186	-287.766370999968	-21366.148497723218	5.079720881200413	1.0048073824501527	0.24589350133546156	0.6982531847734802	1.524830634166042	3.2127572782974925	0.7933027761250058	4.279921705894958	0.6920869215862159	1.61582615682757	0.15082560471156098	0.4824648104335338	0.14641187543728645	0.42115777692976053	-0.08642901576646217	-12029.904189128236	-9336.244308594984	-47.97388334522122
42850000	-21641.217028987165	-283.6362701014181	-21357.580758885746	4.725768713213171	0.9952866687788269	0.2932879952718829	0.7391559998275694	1.5333067952395094	3.2127572782974925	0.8036536887385345	4.313009530796288	0.74264372110415	1.5147125577917018	0.15009401122359609	0.409254544988289	0.15406579952390262	0.32964168836332347	-0.0038824666499683914	-12011.021478295592	-9346.559280590154	-43.99071237293567
42860000	-21640.66295428022	-280.59982161824985	-21360.06313266197	4.199959745825165	0.9800789106896901	0.25557844417468045	0.9553924273574738	1.4098400189583074	3.1826275982290118	0.9023994830813458	4.168488892200466	0.692876227099136	1.6142475458017298	0.18711579944741086	0.4284664489249839	0.17685027610647144	0.3666177159075214	0.00909176891303829	-12015.007731910713	-9345.055400751255	-39.15969881923013
42870000	-21640.92098742146	-275.3854121620212	-21365.53557525944	3.5747591075113507	0.9984541998204549	0.3118623822351919	0.9997548177839337	1.3329930328983715	3.30492670829304	0.9498877960237025	4.168488892200466	0.6837570976430656	1.6324858047138706	0.20732635507412273	0.5322179321069158	0.1980182476112612	0.4676064972440428	0.05624729552978438	-12020.040008080603	-9345.49556717884	-35.513267586931775
42880000	-21641.727494044626	-278.2667873797064	-21363.46070666492	3.370061791120217	0.994283391960429	0.2418702165676898	0.9950750990105688	1.5488754215917586	2.959235317101623	0.8131008795539366	5.62252286388	0.7318161701016648	1.5363676597966722	0.18872801637909964	0.4685153241932657	0.1838429273247785	0.4979806309407828	-0.023900424710416163	-12015.449200161285	-9348.011506503635	-35.836700945757975
42890000	-21636.36706992703	-273.6427761156451	-21362.724293811385	2.9324862725801846	0.9946116334849738	0.1908999264260724	0.9373850669751237	1.4301945126658222	3.068155031807745	0.8383967951939223	4.879054106218148	0.718652965131708	1.5626940697365856	0.21154128241437725	0.4560908560883034	0.21754419924257012	0.43904384160302184	0.07682940217321374	-12012.804948366233	-9349.91934544515	-32.71465160720257
42900000	-21646.966807842226	-276.37922462883495	-21370.58758321339	3.2320997481743214	0.9951038724988867	0.23489022490455536	1.0411609474889036	1.2935936527958847	2.9533455917686715	0.8585899545626445	5.415620046519702	0.7267197112106691	1.546560577578663	0.18989216464476458	0.4581561272101299	0.19867645607405626	0.47266165897745577	-0.1836323114793456	-12014.428929274454	-9356.158653938937	-34.45268295966609
42910000	-21648.71875087485	-273.95002712913043	-21374.76872374572	3.3629199619984753	0.9996534559966179	0.1820384816643775	1.1502988874400588	1.3879853580903414	2.9533455917686715	0.9168557314448167	3.969575169290151	0.7055776671960746	1.588844665607852	0.19564090824343183	0.43512967260111196	0.20264335298800248	0.3804773852966787	0.13793250496237577	-12023.675053216693	-9351.09367052903	-34.942584743403
42920000	-21637.777300334423	-276.6300177262301	-21361.14728260819	3.395421298979656	1.0103658063061949	0.18524870533072135	1.140598602707295	1.4807781838814524	3.1424084869266613	0.854019239662285	3.969575169290151	0.7038055345261128	1.5923889309477757	0.17942840796420825	0.45212146905967243	0.1825487700341654	0.4773111134670367	0.27637353257556296	-12032.381332317824	-9328.765950290368	-37.045359083012215
42930000	-21639.54758240121	-282.893539057177	-21356.65404334403	4.058352180674525	1.0076173409996627	0.18854020915103184	1.0631423736537124	1.4696079978753882	3.1424084869266613	0.863621503509351	5.445882929973618	0.7219966406301996	1.5560067187396016	0.18423945524006338	0.4654040784122178	0.1671470676803307	0.48407290625244026	0.0056945572612984345	-12033.826171831324	-9322.827871512705	-40.5497168098537
42940000	-21643.349700982355	-279.6835571417458	-21363.666143840608	4.187687877848687	0.9923713870168691	0.1690615435222585	1.258183338348579	1.4696079978753882	3.1424084869266613	0.9203318864945953	4.5970440347560615	0.7099239351186313	1.5801521297627386	0.1978136764362901	0.3751027138216824	0.1836210089105315	0.3530508923102626	0.09808692111082117	-12016.952372836666	-9346.71377100394	-39.212476246455466
42950000	-21641.73574635851	-277.43230754810304	-21364.303438810406	3.8478141344298993	1.0002911359978208	0.1922168357246116	0.9175225371168876	1.5076664736905288	2.9640646184244304	0.8655317005698968	4.00287891594546	0.7382704860457469	1.5234590279085074	0.19814996928644762	0.49180940026900427	0.1771999738527948	0.5292451730698345	-0.005081213993953884	-12009.233898442668	-9355.069540367736	-38.236948337257665
42960000	-21641.49927740494	-282.42544234212824	-21359.07383506281	3.45736552545235	1.0082332288914533	0.24720427071933593	1.4427658451872563	1.5076664736905288	3.3293196160629774	0.8394641354119093	4.787955622972674	0.6904745966114242	1.6190508067771527	0.2017860681103063	0.4663357767653203	0.1850359371326768	0.4443523058137317	0.09553876705501615	-12011.537722723111	-9347.5361123397	-41.313920571802065
42970000	-21642.968058086342	-273.55623296888933	-21369.41182511745	3.166594761009674	0.9844607722577752	0.20565850539251027	1.1116092580040768	1.4821836980915837	3.004167665321185	0.9174175784827102	4.284305894199659	0.7071728282248854	1.5856543435502306	0.24089216806603134	0.5191401953458149	0.20494553272467392	0.6072336548628491	0.040961425919365926	-12014.39689654411	-9355.01492857334	-32.40651927023137
42980000	-21645.03051667731	-273.3429538966267	-21371.687562780684	3.1698278580511015	1.0062559031640317	0.2105047328391566	1.2611246564865215	1.4821836980915837	3.215689591596488	0.9683125892645656	4.284305894199659	0.6889669873405949	1.6220660253188115	0.2658754207878669	0.5638719310102505	0.2057364638700983	0.5060858189183138	0.10401477803118764	-12035.859105790076	-9335.828456990608	-32.882436806644996
42990000	-21643.654657603533	-273.185496596935	-21370.469161006597	2.887061913359861	1.0059375060272029	0.21100593295825873	1.0213251088801887	1.605439873823823	2.8655039479057467	0.8612367257251548	4.47712226270674	0.7453756911728587	1.5092486176542839	0.2869661938501339	0.645992998201011	0.2142488182181047	0.6964487779357319	0.059709195792123415	-12026.118836842914	-9344.350324163683	-32.39937167755944
43000000	-21635.80387675795	-274.7270167167487	-21361.0768600412	2.9490579978910927	1.0121318693299504	0.24685256535745798	1.2327270008226359	1.3328280775235921	3.163587550599227	0.82045168786012	3.900947189107492	0.6894203121341141	1.621159375731773	0.25444156225965375	0.5931638226624644	0.2081588661068384	0.6075886328118706	0.10137880468755817	-12023.681307997602	-9337.3955520436	-34.77909570044406
43010000	-21646.544376364793	-274.5020411077704	-21372.04233525702	2.8264022266757522	1.007234621135067	0.2575817650977326	1.4470697035448823	1.3794406806558885	3.109912232191815	0.8885367325882374	3.9344545667536943	0.689507962852793	1.6209840742944153	0.22503214117601975	0.546038770878389	0.2038168935984318	0.49724435919151017	0.04260589744422453	-12027.51252829212	-9344.5298069649	-34.96645554593047
43020000	-21641.641558687686	-272.818946767302	-21368.822611920383	3.0004168009206618	1.0007209781249253	0.31322996792955105	1.4084913499006357	1.3416299868609527	3.095840582928551	0.9128572307166677	4.178115482748903	0.7194934085086958	1.5610131829826097	0.24709457804147253	0.5168340802549084	0.2201509300976208	0.5545367959199012	0.014031622741873062	-12031.64510734582	-9337.177504574563	-33.12236412913772
43030000	-21634.099775749837	-270.8649586908892	-21363.234817058947	2.8486750712724116	1.0134308232330105	0.21568935391993124	1.2240984992421429	1.520848835252816	2.9544392873270913	0.8694144096362921	4.469072535754368	0.7122789883342369	1.5754420233315276	0.27331063004713774	0.5297825698023046	0.227423773769715	0.6108274000988146	-0.010107787423124051	-12017.477418085946	-9345.757398972999	-29.704390525214695
43040000	-21635.211507558455	-273.43250956564106	-21361.778997992813	3.057447966993717	0.9822727067877978	0.2823967783860468	0.939351417384198	1.4184514502031773	3.0423699046297417	0.883407560253762	4.17263078600982	0.6993835092708807	1.60123298145824	0.2475880415852834	0.5255082043348595	0.2170073209087005	0.513162776587774	0.02864176021376776	-12002.812005983631	-9358.96699200918	-32.19794765294865
43050000	-21641.597901164132	-273.02500295056996	-21368.572898213562	2.922399536277121	0.997582050652829	0.22621502815645445	1.354750195770503	1.2769018594064812	2.9624326999814032	0.8918163715029874	4.17263078600982	0.7127746840946708	1.5744506318106597	0.25974872891790224	0.6791002519150531	0.21726649956201063	0.5337881486737743	-0.041933099745408556	-12022.625984547509	-9345.946913666052	-32.94609319317439
43060000	-21644.228440819603	-278.5621679084594	-21365.666272911145	3.65647788158241	1.0022740403511887	0.2454178424114371	1.263620638396607	1.548005020907592	2.9781811985603417	0.8430658155414193	4.509242288954647	0.7004750926386416	1.5990498147227181	0.23035560969948088	0.6417578775000236	0.196155580933764	0.5530808302248724	0.09205825404383658	-12024.557171771668	-9341.109101139476	-37.89913566302949
43070000	-21645.742764576447	-282.04013628185106	-21363.702628294595	3.6547574673775873	1.0155282359022122	0.25315994826612975	1.0932345182105774	1.4209145441198816	2.940598218513225	0.7936509936475508	4.206671447302543	0.7090031411909106	1.5819937176181802	0.19034684323993198	0.564602500598293	0.168783628262181	0.47636703492301324	0.1039257104952495	-12029.523243257518	-9334.17938503708	-41.197300067744166
43080000	-21641.96908795567	-282.1352624493619	-21359.833825506306	3.9667071746696596	1.016353041919057	0.22309280703291193	0.9787558903905818	1.4090802621377934	3.2929118975119196	0.7964691566297406	3.9307401474658628	0.7249749538202703	1.5500500923594607	0.16365138108825134	0.4294633663218781	0.1664661266873859	0.4102022658222988	0.1899101848847743	-12018.879730222552	-9340.954095283756	-41.996375816628934
43090000	-21641.853079624143	-283.45515101386854	-21358.397928610273	4.378353964037151	0.9929693266599354	0.1944939807974766	0.9098796852096939	1.3585501967547675	3.1684694556327466	0.9709048144745966	4.394013734824825	0.7243903533245706	1.5512192933508602	0.16070209706996016	0.40197974495521527	0.15881373321101536	0.4052034803841608	0.03090219214141112	-12024.126551700734	-9334.271376909539	-43.288389649749625
43100000	-21653.700356648664	-287.7562085236609	-21365.944148125003	4.917334451792208	1.0145016238738642	0.20758711197869842	0.9038730439069419	1.4565850965003995	3.2325052965706607	0.8908598591877295	3.571721186551324	0.6639807039394325	1.6720385921211363	0.14364096659135436	0.4068860193550885	0.14099900376560656	0.43170209099054035	0.0597335897786933	-12027.61194863164	-9338.332199493365	-48.49728670414296
43110000	-21647.15360653257	-285.79060393462885	-21361.363002597944	4.661560848921434	1.0054252966303074	0.20000375088730624	0.6892143983571221	1.442817813387516	3.290263197926167	0.9002129938291296	4.180776870680007	0.6972542633838356	1.6054914732323302	0.16467152115415612	0.3736681046890614	0.15762063091006773	0.41727633941930153	-0.007311006904850516	-12009.081726603701	-9352.281275994243	-46.28396262870486
43120000	-21642.21022461038	-288.74268761665627	-21353.46753699372	4.9878853408632144	0.9938380412577241	0.24837720402362298	0.9741079727646458	1.423857175203563	3.485841917777529	0.8485140290873999	4.180776870680007	0.7027883730468424	1.5944232539063166	0.14025512113128152	0.39326357235188497	0.143022863532076	0.464231168528776	0.009569036353390025	-12028.357868385574	-9325.109668608147	-49.1953387109997
43130000	-21659.653963764897	-281.8475882310932	-21377.806375533804	4.201746708235904	1.0001965025783128	0.19681624267405842	0.844779075563595	1.423857175203563	3.485841917777529	0.7491170376564291	3.6099024551217105	0.6881664412797021	1.6236671174405972	0.1381220512216996	0.3383422255672216	0.14673632092351785	0.3832267724423381	0.013624353858016884	-12018.98829592433	-9358.818079609475	-43.98681205597748
43140000	-21658.2000233731	-283.53726988016456	-21374.662753492936	4.227837126793678	0.9791459076015602	0.27326817748301124	0.8686644726375278	1.5288509074610737	3.1171938883419434	1.047102232308796	4.6865637544698036	0.70975671922075	1.5804865615585013	0.1567850883907842	0.28486095636975833	0.17499346631465004	0.3357385583730418	0.14997696601539273	-12035.130403880725	-9339.532349612211	-40.98129544339719
43150000	-21633.98838279197	-275.3409465470322	-21358.647436244937	3.351360782869805	0.9899115898134782	0.16660230702018372	1.0585651116713042	1.402253793908	3.0579853278829168	0.8859297576344041	4.504808241892502	0.7173123474594003	1.5653753050812007	0.16693135146403207	0.43829684106530375	0.19153457459652684	0.4478204689288483	-0.04608941387664843	-12014.075078469745	-9344.57235777519	-34.773701765675355
43160000	-21637.294969413335	-274.86563028523517	-21362.4293391281	3.1860539230883225	0.9997027477129795	0.16720730559782512	1.2546715879864039	1.636784178597987	3.2893541852272565	0.8266532532191443	4.533304373687435	0.7049905009615497	1.5900189980769017	0.20202784774888202	0.4743417202005659	0.21030462519282717	0.48938640868028965	0.08256564190449098	-12024.929983340684	-9337.499355787415	-34.57374312270125
43170000	-21647.311180155873	-279.33547229567534	-21367.975707860198	3.5446167536148128	1.0078570285826878	0.18214807362822674	1.2508657175101723	1.2983125682347296	3.0580346418351723	0.8266532532191443	4.13396163609462	0.7029913356034079	1.5940173287931856	0.17619155447846355	0.6371017900535229	0.1843484052523189	0.6260058380510947	-0.04716699125631993	-12032.376274628177	-9335.59943323202	-39.25538921395453
43180000	-21647.222042059027	-281.0158876496287	-21366.2061544094	3.4312050621686816	0.977482223110824	0.20413336876826954	1.1083878190169576	1.3785217088845312	3.0580346418351723	0.8366226464943894	4.772994606265897	0.7275569617885427	1.544886076422916	0.177663480258961	0.5307133067298726	0.1760946498799951	0.5187650534009811	0.07369326220748203	-12020.490862964121	-9345.715291445278	-37.68283502726016
43190000	-21645.26003236705	-278.1743668523568	-21367.085665514693	3.0535528734309865	0.9846049606819395	0.18149794784693127	1.3090225604872374	1.6421497004430337	3.107539176039573	0.863684247190069	4.826936587737228	0.693072781795799	1.6138544364084033	0.1944002080881497	0.536219128995278	0.1952344760257222	0.5580749071644996	0.2181692974038258	-12030.826288128694	-9336.259377385997	-35.91579941747314
43200000	-21638.139711759424	-276.79170046664905	-21361.348011292775	3.566745694875093	1.006865831328165	0.17610233926091298	0.9788969938233676	1.3713349295559372	3.426356645774732	0.8427660900189461	3.9434013509940877	0.7247828681422721	1.5504342637154571	0.19787962032197268	0.6154317778656931	0.1934264052572337	0.6968031396994839	-0.05155469536045069	-12023.953079371338	-9337.394931921437	-37.042929466426514
43210000	-21639.36769511025	-276.52274942530755	-21362.84494568494	3.3300549517829685	1.0038714733748517	0.18610676579826455	1.1855788595752392	1.4014732607442895	3.2175023067964035	0.7879036918710604	3.94049156870454	0.7319943185711284	1.5360113628577445	0.20037676753569228	0.4949188967473602	0.19606452012403672	0.4834645585502459	0.10775106701841566	-12031.091477810693	-9331.753467874249	-37.473540031695904
43220000	-21644.384771006255	-279.0961295304094	-21365.288641475847	3.5543716929368174	1.0145924957160655	0.18706144424811966	0.9154073301061528	1.5072968773416433	3.2175023067964035	0.854614793706736	3.94049156870454	0.7021596391117298	1.5956807217765416	0.19211008573823204	0.4909953437383355	0.18352355515079186	0.4658359725793719	0.03707629726566192	-12021.286978274456	-9344.00166320139	-38.890987312923514
43230000	-21643.656558671824	-278.6222252315493	-21365.034333440275	3.9803278073722472	1.0031928035039872	0.1951373590555265	0.8844558858285104	1.4320932426591289	3.1326821316318414	0.9435517631326487	3.9518513015220393	0.736621309967784	1.5267573800644334	0.18873989363415006	0.39363287423651744	0.17160713190309937	0.3606372900126067	0.3121238931930213	-12025.417434471594	-9339.616898968681	-39.58448870471235
43240000	-21643.799326569806	-280.11612113299134	-21363.683205436813	4.09643165376502	0.9972890710561009	0.17523180401363697	0.8812589889065987	1.5215642881477256	3.045070419593513	0.7787027027934914	3.9518513015220393	0.7044761384205973	1.5910477231588067	0.18522612606154754	0.44603860204570256	0.1667496968574143	0.392506161762184	0.11372189723572503	-12026.5431223571	-9337.140083079714	-41.26744406419417
43250000	-21639.837586672427	-281.12519293948213	-21358.712393732945	4.081316984626487	0.9843474061813909	0.20444303625664015	0.7561897023146319	1.459294968952815	2.994096103987986	0.8327986099460764	3.830892618491095	0.7272952419102283	1.5454095161795447	0.18202702625077555	0.4904491303055769	0.17653425744005488	0.43930487174929933	0.008982011077285919	-12018.770657736304	-9339.941735996643	-41.13270178388522
43260000	-21651.746751153278	-284.2969630134043	-21367.449788139875	3.7049271958485375	0.9963455495783213	0.22488958164943962	1.0173231239560168	1.4020940352980718	2.994096103987986	0.859112025260885	5.798124797817651	0.7053974376082388	1.5892051247835237	0.1752055690951596	0.3638644789367594	0.16796744029227567	0.3583813182286038	-0.03269629508689549	-12025.573527042805	-9341.87626109707	-41.879970010443635
43270000	-21629.77122422861	-282.7784583009297	-21346.99276592768	4.480350809740971	1.0041615846198937	0.23043455085795075	0.8066550535802686	1.3975953486010741	3.2467172201712584	0.824155668285722	4.424870844257575	0.725168432814638	1.5496631343707252	0.17388827620519862	0.4379310315947398	0.16017001760245364	0.4896480470103597	-0.03676050991776162	-12002.498818551334	-9344.493947376348	-42.838487117034205
43280000	-21645.27341359978	-285.50455905270815	-21359.768854547074	4.899458377461882	0.9808796909826324	0.24294947199026576	0.7028349628999644	1.369907975768248	3.295190682694619	0.8950893701852339	4.154690917950208	0.6751725527894508	1.6496548944210998	0.15532428650257282	0.31839730136568567	0.15777011766200108	0.3536097389144678	0.11778437053683026	-12018.765124845446	-9341.00372970163	-44.57438638474698
43290000	-21646.573610838375	-285.55497339515153	-21361.018637443223	4.8531338569253055	0.9898639702223583	0.21793833864178283	0.5991373016280879	1.5466446134897474	3.0392836546097994	0.8078641835489204	4.154690917950208	0.7189948673430137	1.562010265313974	0.16498603325495775	0.37947446023192627	0.1558084262493276	0.4206401049688691	0.001930176969688562	-12010.694421231148	-9350.324216212073	-45.96276689979009
43300000	-21641.28469376408	-279.3652920429895	-21361.91940172109	4.163286346904377	1.0009303057454157	0.24141740322822067	0.8619149706431867	1.4655923167427543	3.098428001779377	0.883631847183319	3.9507539995853453	0.7115680419062911	1.5768639161874192	0.16419995450308136	0.39358168164487445	0.17256240451712748	0.41901237467198127	0.1385334516342091	-12031.628466636615	-9330.290935084475	-40.49775936214484
43310000	-21655.956669620653	-279.36316423310893	-21376.593505387544	3.7213256248291597	1.0016115007279636	0.28044405493891084	1.2884947543942857	1.5277990299220305	3.098428001779377	0.8450398529019059	4.915484116646571	0.7120272611169235	1.5759454777661543	0.17368088474110302	0.3458035566875694	0.19204554428025825	0.35599419988130665	-0.10703061245173906	-12022.780477400247	-9353.813027987297	-38.7513414412896
43320000	-21637.93969992047	-280.08634026344225	-21357.853359657027	3.8101438367853357	1.015192547445808	0.31772616367512285	0.875194439258804	1.3871482779815665	3.100441693690634	0.9339702771721866	3.589530199740971	0.6908775135322901	1.6182449729354211	0.16579160111840205	0.39178898380780935	0.16858824708305198	0.4752509080578611	0.15227317121646686	-12011.214167205473	-9346.639192451554	-40.72387063372514
43330000	-21638.83825657624	-286.23894086562495	-21352.599315710617	5.4532870797403294	1.0054862987811102	0.24119303256995386	1.0986594112544532	1.472531914118396	3.0176633905786945	0.8371256315316813	5.333580100773432	0.7114888641560186	1.577022271687964	0.1557044993979884	0.4226693034218563	0.15247540900087794	0.4720491763091738	0.04971906303697507	-12010.162966664599	-9342.436349046018	-44.48487895021236
43340000	-21637.8408500411	-276.9553638131379	-21360.885486227962	3.6942708786454825	0.9944184644002342	0.22394394703695944	1.1289388996596486	1.3787913013132693	2.960709142824121	0.8116589516447827	4.562635543820542	0.7207603031998491	1.5584793936003032	0.17314109890224819	0.4446055316464826	0.18455725901290004	0.41592754764213147	0.2613433011304918	-12012.562048431513	-9348.323437796447	-36.79675020439323
43350000	-21630.15697168948	-273.7771175270146	-21356.379854162467	3.3772080192681706	1.01130346953159	0.24003055175989652	1.0646136650004283	1.4915876500033283	2.996583632480548	0.8648534861386564	4.301747675314202	0.7157490984854696	1.568501803029062	0.19001841018846952	0.4975232733459422	0.2075096515446316	0.4827489580390742	0.04067429103061577	-12016.50452622293	-9339.875327939537	-33.31562730250328
