"accession"	"species"	"organ"	"sex"	"gene"	"genelength"	"reads"	"relex"	"normalized"
"16331"	"SRR4023177"	"Dpse"	"adults"	"female"	"DpseAgo2a3"	2007	17	0.00847035376183358	0.000135271816780071
"16341"	"SRR4023177"	"Dpse"	"adults"	"female"	"DpseAgo2b"	2940	190	0.0646258503401361	0.00103207686860233
"16351"	"SRR4023177"	"Dpse"	"adults"	"female"	"DpseAgo2c"	2916	8065	2.76577503429355	0.0441695145460918
"16361"	"SRR4023177"	"Dpse"	"adults"	"female"	"DpseAgo2d"	2838	460	0.162085976039464	0.00258851815047252
"16371"	"SRR4023177"	"Dpse"	"adults"	"female"	"DpseAgo2e"	2286	1	0.000437445319335083	6.98601554931817e-06
"16381"	"SRR4023177"	"Dpse"	"adults"	"female"	"Dpse_rpl32"	405	25360	62.6172839506173	1
"16391"	"SRR4023181"	"Dpse"	"adults"	"female"	"Dpse_Armi"	3507	5533	1.57770173937839	0.109882924238735
"16401"	"SRR4023181"	"Dpse"	"adults"	"female"	"Dpse_Arx1"	495	0	0	0
"16411"	"SRR4023181"	"Dpse"	"adults"	"female"	"Dpse_Arx2"	501	330	0.658682634730539	0.0458755747318776
"16421"	"SRR4023181"	"Dpse"	"adults"	"female"	"Dpse_Cuff1"	1119	61	0.0545129579982127	0.00379668925009048
"16431"	"SRR4023181"	"Dpse"	"adults"	"female"	"Dpse_Cuff2"	1113	0	0	0
"16441"	"SRR4023181"	"Dpse"	"adults"	"female"	"Dpse_Mael1"	1314	2015	1.53348554033486	0.106803378131662
"16451"	"SRR4023181"	"Dpse"	"adults"	"female"	"Dpse_Mael2"	1113	939	0.84366576819407	0.0587591807598621
"16461"	"SRR4023181"	"Dpse"	"adults"	"female"	"Dpse_Tejas1"	1782	922	0.517396184062851	0.0360353318220902
"16471"	"SRR4023181"	"Dpse"	"adults"	"female"	"Dpse_Tejas2"	1413	1076	0.761500353857042	0.0530365680674294
"16481"	"SRR4023181"	"Dpse"	"adults"	"female"	"Dpse_Vret1"	2085	1155	0.553956834532374	0.038581688389615
"16491"	"SRR4023181"	"Dpse"	"adults"	"female"	"Dpse_Vret2"	2109	618	0.29302987197724	0.0204087873002205
"16501"	"SRR4023181"	"Dpse"	"adults"	"female"	"DpseAgo2a1"	2007	7	0.00348779272546089	0.000242915916390655
"16511"	"SRR4023181"	"Dpse"	"adults"	"female"	"DpseAgo2a3"	2007	10	0.0049825610363727	0.000347022737700936
"16521"	"SRR4023181"	"Dpse"	"adults"	"female"	"DpseAgo2b"	2940	109	0.0370748299319728	0.00258216786284591
"16531"	"SRR4023181"	"Dpse"	"adults"	"female"	"DpseAgo2c"	2916	5044	1.72976680384088	0.120473870258909
"16541"	"SRR4023181"	"Dpse"	"adults"	"female"	"DpseAgo2d"	2838	263	0.0926708949964764	0.00645429277275545
"16551"	"SRR4023181"	"Dpse"	"adults"	"female"	"DpseAgo2e"	2286	3	0.00131233595800525	9.14008706779236e-05
"16561"	"SRR4023181"	"Dpse"	"adults"	"female"	"Dpse_rpl32"	405	5815	14.358024691358	1
"16571"	"SRR4023183"	"Dpse"	"adults"	"female"	"Dpse_Armi"	3507	7094	2.02281151981751	0.0358591729635862
"16581"	"SRR4023183"	"Dpse"	"adults"	"female"	"Dpse_Arx1"	495	0	0	0
"16591"	"SRR4023183"	"Dpse"	"adults"	"female"	"Dpse_Arx2"	501	352	0.702594810379242	0.0124551736935828
"16601"	"SRR4023183"	"Dpse"	"adults"	"female"	"Dpse_Cuff1"	1119	103	0.0920464700625559	0.00163174386655586
"16611"	"SRR4023183"	"Dpse"	"adults"	"female"	"Dpse_Cuff2"	1113	7	0.00628930817610063	0.000111493032098431
"16621"	"SRR4023183"	"Dpse"	"adults"	"female"	"Dpse_Mael1"	1314	1998	1.52054794520548	0.0269553496370577
"16631"	"SRR4023183"	"Dpse"	"adults"	"female"	"Dpse_Mael2"	1113	1103	0.991015274034142	0.0175681163435099
"16641"	"SRR4023183"	"Dpse"	"adults"	"female"	"Dpse_Tejas1"	1782	1381	0.774971941638608	0.013738231478755
"16651"	"SRR4023183"	"Dpse"	"adults"	"female"	"Dpse_Tejas2"	1413	963	0.681528662420382	0.0120817258286026
"16661"	"SRR4023183"	"Dpse"	"adults"	"female"	"Dpse_Vret1"	2085	1270	0.609112709832134	0.0107979798425114
"16671"	"SRR4023183"	"Dpse"	"adults"	"female"	"Dpse_Vret2"	2109	579	0.274537695590327	0.00486683737696238
"16681"	"SRR4023183"	"Dpse"	"adults"	"female"	"DpseAgo2a1"	2007	7	0.00348779272546089	6.18294692205051e-05
"16691"	"SRR4023183"	"Dpse"	"adults"	"female"	"DpseAgo2a3"	2007	15	0.00747384155455904	0.000132491719758225
"16701"	"SRR4023183"	"Dpse"	"adults"	"female"	"DpseAgo2b"	2940	189	0.0642857142857143	0.00113961806380611
"16711"	"SRR4023183"	"Dpse"	"adults"	"female"	"DpseAgo2c"	2916	6552	2.24691358024691	0.0398319180600543
"16721"	"SRR4023183"	"Dpse"	"adults"	"female"	"DpseAgo2d"	2838	342	0.120507399577167	0.00213628192369573
"16731"	"SRR4023183"	"Dpse"	"adults"	"female"	"DpseAgo2e"	2286	0	0	0
"16741"	"SRR4023183"	"Dpse"	"adults"	"female"	"Dpse_rpl32"	405	22846	56.4098765432099	1
"16751"	"SRR4023185"	"Dpse"	"adults"	"female"	"Dpse_Armi"	3507	6067	1.72996863416025	0.0857888204769073
"16761"	"SRR4023185"	"Dpse"	"adults"	"female"	"Dpse_Arx1"	495	0	0	0
"16771"	"SRR4023185"	"Dpse"	"adults"	"female"	"Dpse_Arx2"	501	446	0.890219560878243	0.0441458212508496
"16781"	"SRR4023185"	"Dpse"	"adults"	"female"	"Dpse_Cuff1"	1119	62	0.0554066130473637	0.00274760356118309
"16791"	"SRR4023185"	"Dpse"	"adults"	"female"	"Dpse_Cuff2"	1113	6	0.00539083557951483	0.000267330526472818
"16801"	"SRR4023185"	"Dpse"	"adults"	"female"	"Dpse_Mael1"	1314	2553	1.94292237442922	0.0963491565622426
"16811"	"SRR4023185"	"Dpse"	"adults"	"female"	"Dpse_Mael2"	1113	1006	0.903863432165319	0.0448224182719425
"16821"	"SRR4023185"	"Dpse"	"adults"	"female"	"Dpse_Tejas1"	1782	1242	0.696969696969697	0.0345625967029175
"16831"	"SRR4023185"	"Dpse"	"adults"	"female"	"Dpse_Tejas2"	1413	1245	0.881104033970276	0.0436937839791798
"16841"	"SRR4023185"	"Dpse"	"adults"	"female"	"Dpse_Vret1"	2085	1452	0.696402877697842	0.0345344882414137
"16851"	"SRR4023185"	"Dpse"	"adults"	"female"	"Dpse_Vret2"	2109	891	0.422475106685633	0.0209504613943531
"16861"	"SRR4023185"	"Dpse"	"adults"	"female"	"DpseAgo2a1"	2007	6	0.00298953662182362	0.000148250561018558
"16871"	"SRR4023185"	"Dpse"	"adults"	"female"	"DpseAgo2a3"	2007	10	0.0049825610363727	0.000247084268364264
"16881"	"SRR4023185"	"Dpse"	"adults"	"female"	"DpseAgo2b"	2940	132	0.0448979591836735	0.00222648138476647
"16891"	"SRR4023185"	"Dpse"	"adults"	"female"	"DpseAgo2c"	2916	5753	1.97290809327846	0.0978361427424731
"16901"	"SRR4023185"	"Dpse"	"adults"	"female"	"DpseAgo2d"	2838	258	0.0909090909090909	0.00450816478733707
"16911"	"SRR4023185"	"Dpse"	"adults"	"female"	"DpseAgo2e"	2286	0	0	0
"16921"	"SRR4023185"	"Dpse"	"adults"	"female"	"Dpse_rpl32"	405	8167	20.1654320987654	1
"16931"	"SRR4023224"	"Dpse"	"adults"	"female"	"Dpse_Armi"	3507	4988	1.42229826062161	0.0356918517598212
"16941"	"SRR4023224"	"Dpse"	"adults"	"female"	"Dpse_Arx1"	495	0	0	0
"16951"	"SRR4023224"	"Dpse"	"adults"	"female"	"Dpse_Arx2"	501	398	0.794411177644711	0.0199353446276788
"16961"	"SRR4023224"	"Dpse"	"adults"	"female"	"Dpse_Cuff1"	1119	82	0.0732797140303843	0.00183891716849282
"16971"	"SRR4023224"	"Dpse"	"adults"	"female"	"Dpse_Cuff2"	1113	8	0.00718778077268643	0.000180373704252928
"16981"	"SRR4023224"	"Dpse"	"adults"	"female"	"Dpse_Mael1"	1314	2128	1.61948249619482	0.0406400899038914
"16991"	"SRR4023224"	"Dpse"	"adults"	"female"	"Dpse_Mael2"	1113	639	0.574123989218329	0.0144073496272026
"17001"	"SRR4023224"	"Dpse"	"adults"	"female"	"Dpse_Tejas1"	1782	789	0.442760942760943	0.0111108607607771
"17011"	"SRR4023224"	"Dpse"	"adults"	"female"	"Dpse_Tejas2"	1413	938	0.663835810332626	0.0166586221689518
"17021"	"SRR4023224"	"Dpse"	"adults"	"female"	"Dpse_Vret1"	2085	1200	0.575539568345324	0.0144428728657201
"17031"	"SRR4023224"	"Dpse"	"adults"	"female"	"Dpse_Vret2"	2109	575	0.272641062114746	0.00684178884419557
"17041"	"SRR4023224"	"Dpse"	"adults"	"female"	"DpseAgo2a1"	2007	7	0.00348779272546089	8.75243852662283e-05
"17051"	"SRR4023224"	"Dpse"	"adults"	"female"	"DpseAgo2a3"	2007	11	0.00548081714000997	0.000137538319704073
"17061"	"SRR4023224"	"Dpse"	"adults"	"female"	"DpseAgo2b"	2940	192	0.0653061224489796	0.00163882394149803
"17071"	"SRR4023224"	"Dpse"	"adults"	"female"	"DpseAgo2c"	2916	5203	1.78429355281207	0.0447759395804504
"17081"	"SRR4023224"	"Dpse"	"adults"	"female"	"DpseAgo2d"	2838	288	0.101479915433404	0.00254658688583732
"17091"	"SRR4023224"	"Dpse"	"adults"	"female"	"DpseAgo2e"	2286	7	0.00306211723534558	7.68422752534209e-05
"17101"	"SRR4023224"	"Dpse"	"adults"	"female"	"Dpse_rpl32"	405	16139	39.8493827160494	1
"17111"	"SRR4023228"	"Dpse"	"adults"	"female"	"Dpse_Armi"	3507	5065	1.44425434844597	0.0425243919389761
"17121"	"SRR4023228"	"Dpse"	"adults"	"female"	"Dpse_Arx1"	495	1	0.00202020202020202	5.94825022305938e-05
"17131"	"SRR4023228"	"Dpse"	"adults"	"female"	"Dpse_Arx2"	501	506	1.00998003992016	0.029737689288816
"17141"	"SRR4023228"	"Dpse"	"adults"	"female"	"Dpse_Cuff1"	1119	107	0.09562109025916	0.00281545194874299
"17151"	"SRR4023228"	"Dpse"	"adults"	"female"	"Dpse_Cuff2"	1113	14	0.0125786163522013	0.00037036274973766
"17161"	"SRR4023228"	"Dpse"	"adults"	"female"	"Dpse_Mael1"	1314	2999	2.28234398782344	0.0672009680166116
"17171"	"SRR4023228"	"Dpse"	"adults"	"female"	"Dpse_Mael2"	1113	850	0.763701707097934	0.0224863098055008
"17181"	"SRR4023228"	"Dpse"	"adults"	"female"	"Dpse_Tejas1"	1782	1331	0.746913580246914	0.0219920029080334
"17191"	"SRR4023228"	"Dpse"	"adults"	"female"	"Dpse_Tejas2"	1413	1468	1.03892427459306	0.0305899186630455
"17201"	"SRR4023228"	"Dpse"	"adults"	"female"	"Dpse_Vret1"	2085	1418	0.680095923261391	0.0200246345998447
"17211"	"SRR4023228"	"Dpse"	"adults"	"female"	"Dpse_Vret2"	2109	1096	0.519677572309151	0.015301302565264
"17221"	"SRR4023228"	"Dpse"	"adults"	"female"	"DpseAgo2a1"	2007	12	0.00597907324364723	0.000176046867588305
"17231"	"SRR4023228"	"Dpse"	"adults"	"female"	"DpseAgo2a3"	2007	8	0.00398604882909816	0.000117364578392203
"17241"	"SRR4023228"	"Dpse"	"adults"	"female"	"DpseAgo2b"	2940	159	0.0540816326530612	0.00159237086328534
"17251"	"SRR4023228"	"Dpse"	"adults"	"female"	"DpseAgo2c"	2916	5663	1.9420438957476	0.0571812270285553
"17261"	"SRR4023228"	"Dpse"	"adults"	"female"	"DpseAgo2d"	2838	234	0.0824524312896406	0.00242771607941145
"17271"	"SRR4023228"	"Dpse"	"adults"	"female"	"DpseAgo2e"	2286	9	0.00393700787401575	0.000115920624425764
"17281"	"SRR4023228"	"Dpse"	"adults"	"female"	"Dpse_rpl32"	405	13755	33.962962962963	1
"17291"	"SRR4023229"	"Dpse"	"adults"	"female"	"Dpse_Armi"	3507	9045	2.57912745936698	0.0884459458970048
"17301"	"SRR4023229"	"Dpse"	"adults"	"female"	"Dpse_Arx1"	495	0	0	0
"17311"	"SRR4023229"	"Dpse"	"adults"	"female"	"Dpse_Arx2"	501	731	1.45908183632735	0.0500362526428937
"17321"	"SRR4023229"	"Dpse"	"adults"	"female"	"Dpse_Cuff1"	1119	77	0.0688114387846291	0.00235974874748305
"17331"	"SRR4023229"	"Dpse"	"adults"	"female"	"Dpse_Cuff2"	1113	10	0.00898472596585804	0.000308112956492168
"17341"	"SRR4023229"	"Dpse"	"adults"	"female"	"Dpse_Mael1"	1314	4058	3.0882800608828	0.10590630183383
"17351"	"SRR4023229"	"Dpse"	"adults"	"female"	"Dpse_Mael2"	1113	1228	1.10332434860737	0.0378362710572383
"17361"	"SRR4023229"	"Dpse"	"adults"	"female"	"Dpse_Tejas1"	1782	1857	1.04208754208754	0.0357362789623586
"17371"	"SRR4023229"	"Dpse"	"adults"	"female"	"Dpse_Tejas2"	1413	2174	1.53857041755131	0.0527621523377037
"17381"	"SRR4023229"	"Dpse"	"adults"	"female"	"Dpse_Vret1"	2085	2140	1.02637889688249	0.0351975828312794
"17391"	"SRR4023229"	"Dpse"	"adults"	"female"	"Dpse_Vret2"	2109	1691	0.801801801801802	0.0274961667849051
"17401"	"SRR4023229"	"Dpse"	"adults"	"female"	"DpseAgo2a1"	2007	11	0.00548081714000997	0.000187953509035058
"17411"	"SRR4023229"	"Dpse"	"adults"	"female"	"DpseAgo2a3"	2007	10	0.0049825610363727	0.000170866826395507
"17421"	"SRR4023229"	"Dpse"	"adults"	"female"	"DpseAgo2b"	2940	69	0.023469387755102	0.000804835058494185
"17431"	"SRR4023229"	"Dpse"	"adults"	"female"	"DpseAgo2c"	2916	9070	3.11042524005487	0.106665725844388
"17441"	"SRR4023229"	"Dpse"	"adults"	"female"	"DpseAgo2d"	2838	369	0.130021141649049	0.00445881137746526
"17451"	"SRR4023229"	"Dpse"	"adults"	"female"	"DpseAgo2e"	2286	5	0.00218722659667542	7.50065005633822e-05
"17461"	"SRR4023229"	"Dpse"	"adults"	"female"	"Dpse_rpl32"	405	11810	29.1604938271605	1
"17471"	"SRR4023232"	"Dpse"	"adults"	"female"	"Dpse_Armi"	3507	6262	1.78557171371543	0.0850372229603419
"17481"	"SRR4023232"	"Dpse"	"adults"	"female"	"Dpse_Arx1"	495	0	0	0
"17491"	"SRR4023232"	"Dpse"	"adults"	"female"	"Dpse_Arx2"	501	482	0.962075848303393	0.0458185228789833
"17501"	"SRR4023232"	"Dpse"	"adults"	"female"	"Dpse_Cuff1"	1119	94	0.0840035746201966	0.004000640606912
"17511"	"SRR4023232"	"Dpse"	"adults"	"female"	"Dpse_Cuff2"	1113	11	0.00988319856244385	0.000470683844989388
"17521"	"SRR4023232"	"Dpse"	"adults"	"female"	"Dpse_Mael1"	1314	3166	2.40943683409437	0.114748579234268
"17531"	"SRR4023232"	"Dpse"	"adults"	"female"	"Dpse_Mael2"	1113	930	0.835579514824798	0.0397941796218301
"17541"	"SRR4023232"	"Dpse"	"adults"	"female"	"Dpse_Tejas1"	1782	1098	0.616161616161616	0.0293444796031814
"17551"	"SRR4023232"	"Dpse"	"adults"	"female"	"Dpse_Tejas2"	1413	1515	1.07218683651805	0.0510625198482842
"17561"	"SRR4023232"	"Dpse"	"adults"	"female"	"Dpse_Vret1"	2085	1465	0.702637889688249	0.0334628816232057
"17571"	"SRR4023232"	"Dpse"	"adults"	"female"	"Dpse_Vret2"	2109	1094	0.518729255571361	0.0247042978017875
"17581"	"SRR4023232"	"Dpse"	"adults"	"female"	"DpseAgo2a1"	2007	13	0.0064773293472845	0.000308480525123498
"17591"	"SRR4023232"	"Dpse"	"adults"	"female"	"DpseAgo2a3"	2007	11	0.00548081714000997	0.000261021982796806
"17601"	"SRR4023232"	"Dpse"	"adults"	"female"	"DpseAgo2b"	2940	172	0.0585034013605442	0.00278620385124887
"17611"	"SRR4023232"	"Dpse"	"adults"	"female"	"DpseAgo2c"	2916	6526	2.23799725651577	0.106583829831713
"17621"	"SRR4023232"	"Dpse"	"adults"	"female"	"DpseAgo2d"	2838	273	0.0961945031712474	0.00458122927849896
"17631"	"SRR4023232"	"Dpse"	"adults"	"female"	"DpseAgo2e"	2286	1	0.000437445319335083	2.08331790134888e-05
"17641"	"SRR4023232"	"Dpse"	"adults"	"female"	"Dpse_rpl32"	405	8504	20.9975308641975	1
"17651"	"SRR4023233"	"Dpse"	"adults"	"female"	"Dpse_Armi"	3507	8166	2.32848588537211	0.0995499613190864
"17661"	"SRR4023233"	"Dpse"	"adults"	"female"	"Dpse_Arx1"	495	5	0.0101010101010101	0.000431849370939416
"17671"	"SRR4023233"	"Dpse"	"adults"	"female"	"Dpse_Arx2"	501	563	1.12375249500998	0.0480438889981043
"17681"	"SRR4023233"	"Dpse"	"adults"	"female"	"Dpse_Cuff1"	1119	130	0.116175156389634	0.00496684665235951
"1769"	"SRR4023233"	"Dpse"	"adults"	"female"	"Dpse_Cuff2"	1113	17	0.0152740341419587	0.00065301212155529
"1770"	"SRR4023233"	"Dpse"	"adults"	"female"	"Dpse_Mael1"	1314	2630	2.00152207001522	0.0855712486388857
"1771"	"SRR4023233"	"Dpse"	"adults"	"female"	"Dpse_Mael2"	1113	1648	1.48068283917341	0.0633037633131246
"1772"	"SRR4023233"	"Dpse"	"adults"	"female"	"Dpse_Tejas1"	1782	1079	0.605499438832772	0.0258869706246461
"1773"	"SRR4023233"	"Dpse"	"adults"	"female"	"Dpse_Tejas2"	1413	995	0.704175513092711	0.0301056774836427
"1774"	"SRR4023233"	"Dpse"	"adults"	"female"	"Dpse_Vret1"	2085	2057	0.986570743405276	0.0421789455377533
"1775"	"SRR4023233"	"Dpse"	"adults"	"female"	"Dpse_Vret2"	2109	648	0.307254623044097	0.0131360838523022
"1776"	"SRR4023233"	"Dpse"	"adults"	"female"	"DpseAgo2a1"	2007	48	0.0239162929745889	0.00102249537155162
"1777"	"SRR4023233"	"Dpse"	"adults"	"female"	"DpseAgo2a3"	2007	58	0.0288988540109616	0.00123551524062488
"1778"	"SRR4023233"	"Dpse"	"adults"	"female"	"DpseAgo2b"	2940	527	0.179251700680272	0.00766356368368101
"1779"	"SRR4023233"	"Dpse"	"adults"	"female"	"DpseAgo2c"	2916	7254	2.48765432098765	0.106354903409691
"1780"	"SRR4023233"	"Dpse"	"adults"	"female"	"DpseAgo2d"	2838	362	0.127554615926709	0.00545335368418844
"1781"	"SRR4023233"	"Dpse"	"adults"	"female"	"DpseAgo2e"	2286	1	0.000437445319335083	1.87021381115495e-05
"1782"	"SRR4023233"	"Dpse"	"adults"	"female"	"Dpse_rpl32"	405	9473	23.3901234567901	1
"1783"	"SRR4023235"	"Dpse"	"adults"	"female"	"Dpse_Armi"	3507	6563	1.8714000570288	0.0569691087715472
"1784"	"SRR4023235"	"Dpse"	"adults"	"female"	"Dpse_Arx1"	495	2	0.00404040404040404	0.000122997868036954
"1785"	"SRR4023235"	"Dpse"	"adults"	"female"	"Dpse_Arx2"	501	435	0.868263473053892	0.0264316526297975
"1786"	"SRR4023235"	"Dpse"	"adults"	"female"	"Dpse_Cuff1"	1119	136	0.12153708668454	0.00369982863103116
"1787"	"SRR4023235"	"Dpse"	"adults"	"female"	"Dpse_Cuff2"	1113	8	0.00718778077268643	0.000218810223461967
"1788"	"SRR4023235"	"Dpse"	"adults"	"female"	"Dpse_Mael1"	1314	3495	2.65981735159817	0.0809700862445325
"1789"	"SRR4023235"	"Dpse"	"adults"	"female"	"Dpse_Mael2"	1113	1125	1.01078167115903	0.0307701876743391
"1790"	"SRR4023235"	"Dpse"	"adults"	"female"	"Dpse_Tejas1"	1782	1631	0.915263748597082	0.0278624337178156
"1791"	"SRR4023235"	"Dpse"	"adults"	"female"	"Dpse_Tejas2"	1413	1933	1.36801132342534	0.0416449628673528
"1792"	"SRR4023235"	"Dpse"	"adults"	"female"	"Dpse_Vret1"	2085	1756	0.84220623501199	0.0256384189100914
"1793"	"SRR4023235"	"Dpse"	"adults"	"female"	"Dpse_Vret2"	2109	1284	0.608819345661451	0.0185336616801629
"1794"	"SRR4023235"	"Dpse"	"adults"	"female"	"DpseAgo2a1"	2007	17	0.00847035376183358	0.00025785427492052
"1795"	"SRR4023235"	"Dpse"	"adults"	"female"	"DpseAgo2a3"	2007	12	0.00597907324364723	0.000182014782296838
"1796"	"SRR4023235"	"Dpse"	"adults"	"female"	"DpseAgo2b"	2940	238	0.080952380952381	0.0024643501417404
"1797"	"SRR4023235"	"Dpse"	"adults"	"female"	"DpseAgo2c"	2916	6988	2.39643347050754	0.0729521614217946
"1798"	"SRR4023235"	"Dpse"	"adults"	"female"	"DpseAgo2d"	2838	248	0.0873854827343199	0.0026601864482411
"1799"	"SRR4023235"	"Dpse"	"adults"	"female"	"DpseAgo2e"	2286	14	0.00612423447069116	0.000186433776355226
"1800"	"SRR4023235"	"Dpse"	"adults"	"female"	"Dpse_rpl32"	405	13304	32.8493827160494	1
"1801"	"SRR4023239"	"Dpse"	"adults"	"female"	"Dpse_Armi"	3507	2596	0.740233818078129	0.0955977985719523
"1802"	"SRR4023239"	"Dpse"	"adults"	"female"	"Dpse_Arx1"	495	0	0	0
"1803"	"SRR4023239"	"Dpse"	"adults"	"female"	"Dpse_Arx2"	501	61	0.121756487025948	0.0157242912134914
"1804"	"SRR4023239"	"Dpse"	"adults"	"female"	"Dpse_Cuff1"	1119	30	0.0268096514745308	0.00346234338239317
"1805"	"SRR4023239"	"Dpse"	"adults"	"female"	"Dpse_Cuff2"	1113	2	0.00179694519317161	0.000232067220419165
"1806"	"SRR4023239"	"Dpse"	"adults"	"female"	"Dpse_Mael1"	1314	488	0.371385083713851	0.0479626782219737
"1807"	"SRR4023239"	"Dpse"	"adults"	"female"	"Dpse_Mael2"	1113	409	0.367475292003594	0.0474577465757192
"1808"	"SRR4023239"	"Dpse"	"adults"	"female"	"Dpse_Tejas1"	1782	314	0.176206509539843	0.0227562615955473
"1809"	"SRR4023239"	"Dpse"	"adults"	"female"	"Dpse_Tejas2"	1413	157	0.111111111111111	0.0143494897959184
"1810"	"SRR4023239"	"Dpse"	"adults"	"female"	"Dpse_Vret1"	2085	433	0.207673860911271	0.0268201255322273
"1811"	"SRR4023239"	"Dpse"	"adults"	"female"	"Dpse_Vret2"	2109	80	0.0379326695116169	0.00489883008680001
"1812"	"SRR4023239"	"Dpse"	"adults"	"female"	"DpseAgo2a1"	2007	9	0.00448430493273543	0.000579127390866661
"1813"	"SRR4023239"	"Dpse"	"adults"	"female"	"DpseAgo2a3"	2007	1	0.00049825610363727	6.43474878740734e-05
"1814"	"SRR4023239"	"Dpse"	"adults"	"female"	"DpseAgo2b"	2940	105	0.0357142857142857	0.0046123360058309
"1815"	"SRR4023239"	"Dpse"	"adults"	"female"	"DpseAgo2c"	2916	1878	0.6440329218107	0.0831738945578231
"1816"	"SRR4023239"	"Dpse"	"adults"	"female"	"DpseAgo2d"	2838	137	0.0482734319943622	0.00623429207835354
"1817"	"SRR4023239"	"Dpse"	"adults"	"female"	"DpseAgo2e"	2286	1	0.000437445319335083	5.64940543146392e-05
"1818"	"SRR4023239"	"Dpse"	"adults"	"female"	"Dpse_rpl32"	405	3136	7.74320987654321	1
"1819"	"SRR4023240"	"Dpse"	"adults"	"female"	"Dpse_Armi"	3507	8351	2.3812375249501	0.135888572298829
"1820"	"SRR4023240"	"Dpse"	"adults"	"female"	"Dpse_Arx1"	495	1	0.00202020202020202	0.000115285588020546
"1821"	"SRR4023240"	"Dpse"	"adults"	"female"	"Dpse_Arx2"	501	380	0.758483033932136	0.0432838704723848
"1822"	"SRR4023240"	"Dpse"	"adults"	"female"	"Dpse_Cuff1"	1119	113	0.100983020554066	0.00576273401780989
"1823"	"SRR4023240"	"Dpse"	"adults"	"female"	"Dpse_Cuff2"	1113	0	0	0
"1824"	"SRR4023240"	"Dpse"	"adults"	"female"	"Dpse_Mael1"	1314	3377	2.57001522070015	0.146661429390385
"1825"	"SRR4023240"	"Dpse"	"adults"	"female"	"Dpse_Mael2"	1113	1530	1.37466307277628	0.0784470261341966
"1826"	"SRR4023240"	"Dpse"	"adults"	"female"	"Dpse_Tejas1"	1782	618	0.346801346801347	0.0197906926101938
"1827"	"SRR4023240"	"Dpse"	"adults"	"female"	"Dpse_Tejas2"	1413	1114	0.788393489030432	0.0449907514523496
"1828"	"SRR4023240"	"Dpse"	"adults"	"female"	"Dpse_Vret1"	2085	2002	0.960191846522782	0.054794659411262
"1829"	"SRR4023240"	"Dpse"	"adults"	"female"	"Dpse_Vret2"	2109	1199	0.568515884305358	0.0324431355704763
"1830"	"SRR4023240"	"Dpse"	"adults"	"female"	"DpseAgo2a1"	2007	9	0.00448430493273543	0.000255902986861751
"1831"	"SRR4023240"	"Dpse"	"adults"	"female"	"DpseAgo2a3"	2007	7	0.00348779272546089	0.000199035656448029
"1832"	"SRR4023240"	"Dpse"	"adults"	"female"	"DpseAgo2b"	2940	249	0.0846938775510204	0.00483317182022873
"1833"	"SRR4023240"	"Dpse"	"adults"	"female"	"DpseAgo2c"	2916	6879	2.35905349794239	0.134622610492696
"1834"	"SRR4023240"	"Dpse"	"adults"	"female"	"DpseAgo2d"	2838	371	0.130725863284003	0.00746004996900396
"1835"	"SRR4023240"	"Dpse"	"adults"	"female"	"DpseAgo2e"	2286	0	0	0
"1836"	"SRR4023240"	"Dpse"	"adults"	"female"	"Dpse_rpl32"	405	7097	17.5234567901235	1
"1837"	"SRR4023242"	"Dpse"	"adults"	"female"	"Dpse_Armi"	3507	9253	2.6384374108925	0.135244545172948
"1838"	"SRR4023242"	"Dpse"	"adults"	"female"	"Dpse_Arx1"	495	0	0	0
"1839"	"SRR4023242"	"Dpse"	"adults"	"female"	"Dpse_Arx2"	501	366	0.730538922155689	0.0374469388018041
"1840"	"SRR4023242"	"Dpse"	"adults"	"female"	"Dpse_Cuff1"	1119	72	0.064343163538874	0.00329818772728059
"1841"	"SRR4023242"	"Dpse"	"adults"	"female"	"Dpse_Cuff2"	1113	6	0.00539083557951483	0.000276330642919061
"1842"	"SRR4023242"	"Dpse"	"adults"	"female"	"Dpse_Mael1"	1314	3355	2.55327245053272	0.1308790460025
"1843"	"SRR4023242"	"Dpse"	"adults"	"female"	"Dpse_Mael2"	1113	1205	1.08265947888589	0.0554964041195782
"1844"	"SRR4023242"	"Dpse"	"adults"	"female"	"Dpse_Tejas1"	1782	948	0.531986531986532	0.0272692754657063
"1845"	"SRR4023242"	"Dpse"	"adults"	"female"	"Dpse_Tejas2"	1413	1903	1.34677990092003	0.0690350411179106
"1846"	"SRR4023242"	"Dpse"	"adults"	"female"	"Dpse_Vret1"	2085	2232	1.0705035971223	0.0548733017130151
"1847"	"SRR4023242"	"Dpse"	"adults"	"female"	"Dpse_Vret2"	2109	1248	0.591749644381223	0.0303326928204525
"1848"	"SRR4023242"	"Dpse"	"adults"	"female"	"DpseAgo2a1"	2007	21	0.0104633781763827	0.000536345799447535
"1849"	"SRR4023242"	"Dpse"	"adults"	"female"	"DpseAgo2a3"	2007	14	0.00697558545092177	0.000357563866298357
"1850"	"SRR4023242"	"Dpse"	"adults"	"female"	"DpseAgo2b"	2940	88	0.0299319727891156	0.00153429299830298
"1851"	"SRR4023242"	"Dpse"	"adults"	"female"	"DpseAgo2c"	2916	7691	2.63751714677641	0.135197373047012
"1852"	"SRR4023242"	"Dpse"	"adults"	"female"	"DpseAgo2d"	2838	564	0.198731501057082	0.0101868444409718
